device,config,model,query_id,dataset,warmup,ttft_ms,e2e_ms,t_retrieval_ms,t_prefill_ms,t_decode_ms,n_tokens,peak_rss_mb,t_query_start,t_query_end,energy_gross_j,energy_idle_subtracted_j,answer_text,retrieved_ids,is_mock,em,f1,faithfulness,accuracy_harmonic
desktop,exp1_baseline,gemma-2-2b-it,squad-94,squad,0,56.043,92.564,2.959,53.084,4.0265,4,5286.4,1783195724.4556916,1783195724.5483327,8.9882,5.8908,CBS,wiki-3830|wiki-4|wiki-3826|wiki-5053|wiki-10387,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,squad-95,squad,0,49.146,107.583,3.251,45.895,3.8982,9,5355.8,1783195724.6563938,1783195724.7640557,10.5692,6.9695,I don't know.,wiki-3426|wiki-3694|wiki-5949|wiki-6980|wiki-8655,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,squad-96,squad,0,50.622,96.959,4.129,46.493,4.8407,4,5318.3,1783195724.913446,1783195725.0104864,9.5065,6.2619,Coldplay,wiki-4|wiki-0|wiki-3826|wiki-8930|wiki-3,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,squad-97,squad,0,46.515,107.234,3.593,42.922,3.7622,8,5396.4,1783195725.1438284,1783195725.2511425,10.2785,6.6905,Beyoncé and Bruno Mars.,wiki-4301|wiki-11534|wiki-9362|wiki-4|wiki-6965,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,squad-98,squad,0,59.132,107.494,3.347,55.785,3.8465,4,5393.3,1783195725.374089,1783195725.4816644,10.3036,6.7068,CBS,wiki-4|wiki-10387|wiki-3830|wiki-5053|wiki-3833,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,squad-99,squad,0,52.979,129.476,3.152,49.827,4.0735,11,5411.2,1783195725.5962136,1783195725.7257679,12.7132,8.3815,"Coldplay, Beyoncé, and Bruno Mars.",wiki-4|wiki-0|wiki-3|wiki-3833|wiki-3830,0,0,0.3333,1.0,0.5
desktop,exp1_baseline,gemma-2-2b-it,hotpot-0,hotpotqa,0,40.878,81.411,3.233,37.645,4.5122,4,5502.2,1783195725.8196301,1783195725.901119,7.9965,5.2719,American,wiki-6|wiki-10|wiki-5|wiki-11|wiki-13,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-1,hotpotqa,0,53.865,100.032,4.663,49.202,3.8185,6,5575.4,1783195726.0183015,1783195726.1184115,10.3615,7.0143,Associate Attorney General,wiki-22|wiki-6796|wiki-21|wiki-10964|wiki-2020,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-2,hotpotqa,0,58.319,104.143,4.657,53.662,3.9038,6,5625.4,1783195726.2391865,1783195726.3434086,11.0496,7.5649,Animorphs,wiki-40|wiki-5545|wiki-30|wiki-37|wiki-3974,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-3,hotpotqa,0,38.322,85.424,3.528,34.794,4.3744,5,5711.0,1783195726.4660766,1783195726.551581,9.0477,6.1889,No.,wiki-50|wiki-49|wiki-42|wiki-53|wiki-46,0,1,1.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-4,hotpotqa,0,51.894,124.526,3.86,48.034,3.8462,9,5765.9,1783195726.6551232,1783195726.779728,12.9875,8.8214,You don't know.,wiki-66|wiki-4276|wiki-2292|wiki-65|wiki-6751,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-5,hotpotqa,0,53.651,95.081,3.984,49.667,3.9106,5,5805.7,1783195726.918095,1783195727.013253,9.9183,6.7367,YG Entertainment,wiki-70|wiki-72|wiki-71|wiki-73|wiki-75,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-6,hotpotqa,0,52.671,104.425,3.72,48.951,3.9811,8,5855.7,1783195727.148577,1783195727.2530816,10.3857,6.8915,Eneasul Fateh,wiki-85|wiki-6171|wiki-6005|wiki-90|wiki-8119,0,0,0.5,0.5,0.5
desktop,exp1_baseline,gemma-2-2b-it,hotpot-7,hotpotqa,0,55.509,110.561,3.744,51.765,3.8844,9,5898.4,1783195727.3572469,1783195727.4678843,10.9951,7.2959,"1,400",wiki-120|wiki-119|wiki-239|wiki-121|wiki-233,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-8,hotpotqa,0,48.389,104.124,3.294,45.095,4.0062,8,5965.2,1783195727.6006489,1783195727.7048533,10.7126,7.2285,Terry Richardson is older.,wiki-125|wiki-122|wiki-134|wiki-126|wiki-355,0,0,0.6667,0.75,0.7059
desktop,exp1_baseline,gemma-2-2b-it,hotpot-9,hotpotqa,0,38.324,76.936,3.296,35.028,3.928,5,6018.5,1783195727.8286664,1783195727.905678,7.9337,5.3588,Yes.,wiki-144|wiki-141|wiki-147|wiki-11482|wiki-8953,0,1,1.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-10,hotpotqa,0,45.183,127.317,4.528,40.655,3.9654,12,6084.8,1783195728.0632606,1783195728.1906562,13.7575,9.4979,Kansas Song (We’re From Kansas),wiki-157|wiki-165|wiki-149|wiki-3104|wiki-153,0,0,0.5,1.0,0.6667
desktop,exp1_baseline,gemma-2-2b-it,hotpot-11,hotpotqa,0,55.369,106.949,6.005,49.364,4.2487,6,6161.7,1783195728.3109138,1783195728.4179473,11.5585,7.9798,David Weissman,wiki-177|wiki-171|wiki-3693|wiki-2292|wiki-3598,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-12,hotpotqa,0,55.661,110.313,4.231,51.43,4.1682,8,6220.9,1783195728.5387974,1783195728.6491873,11.6051,7.9142,1999,wiki-185|wiki-178|wiki-189|wiki-188|wiki-179,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-13,hotpotqa,0,52.155,116.305,3.626,48.529,3.8834,5,6290.4,1783195728.7850363,1783195728.9014173,12.22,8.3288,Yes.,wiki-195|wiki-194|wiki-2815|wiki-8586|wiki-10206,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-14,hotpotqa,0,45.697,118.211,3.511,42.186,4.1286,12,6358.7,1783195729.0546436,1783195729.172934,12.2485,8.2934,The text does not contain the answer.,wiki-205|wiki-212|wiki-211|wiki-206|wiki-334,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-15,hotpotqa,0,53.047,114.407,3.636,49.411,3.8826,9,6436.7,1783195729.2877991,1783195729.4022837,11.8503,8.0225,"9,984",wiki-215|wiki-226|wiki-9323|wiki-1321|wiki-7675,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-16,hotpotqa,0,53.008,98.226,4.364,48.644,4.0435,6,6492.0,1783195729.5124955,1783195729.610799,10.0707,6.7839,North Atlantic Conference,wiki-232|wiki-233|wiki-239|wiki-231|wiki-227,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-17,hotpotqa,0,41.122,82.357,3.362,37.76,4.331,5,6568.6,1783195729.7364662,1783195729.8189065,8.3982,5.6418,Yes.,wiki-244|wiki-246|wiki-251|wiki-245|wiki-11275,0,1,1.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-18,hotpotqa,0,55.254,100.436,4.627,50.627,3.8903,6,6633.8,1783195729.9390042,1783195730.0395226,10.2435,6.8827,Nixon administration.,wiki-264|wiki-5780|wiki-5779|wiki-595|wiki-5773,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-19,hotpotqa,0,45.864,96.888,3.353,42.511,4.0051,7,6707.6,1783195730.1426897,1783195730.2396538,9.9747,6.7327,Robert Erskine Childers,wiki-268|wiki-273|wiki-272|wiki-275|wiki-270,0,0,0.8571,1.0,0.9231
desktop,exp1_baseline,gemma-2-2b-it,hotpot-20,hotpotqa,0,39.285,84.09,4.659,34.626,3.8256,5,6779.0,1783195730.3635046,1783195730.4476767,8.6588,5.8445,Pedro Rodríguez,wiki-282|wiki-287|wiki-10504|wiki-10500|wiki-10499,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-21,hotpotqa,0,43.331,106.267,3.424,39.907,4.0021,7,6856.5,1783195730.5742683,1783195730.6806133,11.1856,7.6299,Dr. Robotnik,wiki-301|wiki-296|wiki-3178|wiki-18|wiki-328,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-22,hotpotqa,0,54.45,116.367,4.449,50.001,4.0292,9,6910.2,1783195730.8192565,1783195730.9357011,12.2837,8.3904,The iSight iMac G5,wiki-307|wiki-309|wiki-320|wiki-304|wiki-305,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-23,hotpotqa,0,40.373,111.064,3.656,36.717,4.0043,7,6973.3,1783195731.0711224,1783195731.1822603,11.7228,8.0069,Badly Drawn Boy,wiki-328|wiki-329|wiki-321|wiki-330|wiki-324,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-24,hotpotqa,0,52.185,143.001,4.049,48.136,4.0675,18,7002.2,1783195731.295344,1783195731.4384232,15.092,10.3081,IFFHS World's Best Goalkeeper in 1992.,wiki-341|wiki-334|wiki-338|wiki-339|wiki-6351,0,0,0.7273,1.0,0.8421
desktop,exp1_baseline,gemma-2-2b-it,hotpot-25,hotpotqa,0,41.076,84.32,3.638,37.438,3.9388,6,7078.5,1783195731.5542614,1783195731.6386573,8.9063,6.0845,Lee Hazlewood,wiki-353|wiki-344|wiki-351|wiki-352|wiki-354,0,0,0.8,1.0,0.8889
desktop,exp1_baseline,gemma-2-2b-it,hotpot-26,hotpotqa,0,62.994,116.597,4.745,58.249,4.0309,8,7130.6,1783195731.7566504,1783195731.8733273,12.3129,8.4118,1970,wiki-358|wiki-363|wiki-365|wiki-368|wiki-356,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-27,hotpotqa,0,44.119,93.927,3.576,40.543,3.975,5,7244.7,1783195731.9940715,1783195732.0880742,10.3781,7.2351,Yes.,wiki-375|wiki-2032|wiki-11913|wiki-4444|wiki-373,0,1,1.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-28,hotpotqa,0,51.328,96.265,4.953,46.375,3.9308,5,7323.0,1783195732.1809473,1783195732.277295,10.7765,7.5551,Yes.,wiki-384|wiki-381|wiki-386|wiki-387|wiki-388,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-29,hotpotqa,0,38.489,84.555,4.234,34.255,3.8329,7,7383.8,1783195732.390272,1783195732.4749045,9.4643,6.6345,Arena of Khazan,wiki-390|wiki-394|wiki-401|wiki-402|wiki-9626,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-30,hotpotqa,0,64.97,112.109,8.692,56.278,3.8686,8,7415.6,1783195732.5977833,1783195732.7099738,11.3099,7.5588,2000,wiki-414|wiki-404|wiki-408|wiki-10539|wiki-405,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-31,hotpotqa,0,54.581,124.934,3.808,50.773,3.8821,11,7490.8,1783195732.8281505,1783195732.9531658,12.6028,8.4229,"Fujioka, Gunma, Japan.",wiki-416|wiki-425|wiki-418|wiki-420|wiki-415,0,0,0.8,1.0,0.8889
desktop,exp1_baseline,gemma-2-2b-it,hotpot-32,hotpotqa,0,45.436,107.518,3.499,41.937,4.037,10,7551.6,1783195733.07832,1783195733.1859195,11.6524,8.0548,Charles Nungesser and François Coli,wiki-437|wiki-426|wiki-430|wiki-427|wiki-429,0,0,0.2857,1.0,0.4444
desktop,exp1_baseline,gemma-2-2b-it,hotpot-33,hotpotqa,0,47.493,93.319,3.792,43.701,4.1864,5,7629.1,1783195733.3085632,1783195733.4019592,10.1166,6.9939,Yes.,wiki-452|wiki-450|wiki-438|wiki-440|wiki-3418,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-34,hotpotqa,0,44.034,87.665,3.579,40.455,3.937,6,7699.4,1783195733.510563,1783195733.5983121,9.506,6.5721,Screaming Trees,wiki-455|wiki-464|wiki-457|wiki-465|wiki-9297,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-35,hotpotqa,0,54.009,120.297,3.929,50.08,4.0647,10,7776.8,1783195733.752623,1783195733.873,13.0416,9.0168,January 1918.,wiki-478|wiki-477|wiki-482|wiki-468|wiki-476,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-36,hotpotqa,0,53.245,112.411,3.734,49.511,3.8868,9,7822.7,1783195734.0236266,1783195734.1361172,12.1634,8.4022,2000.,wiki-495|wiki-491|wiki-493|wiki-485|wiki-484,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-37,hotpotqa,0,47.64,93.167,4.0,43.64,4.276,6,7881.5,1783195734.2440557,1783195734.3373008,10.0677,6.95,World War I,wiki-496|wiki-499|wiki-503|wiki-502|wiki-497,0,0,0.6667,1.0,0.8
desktop,exp1_baseline,gemma-2-2b-it,hotpot-38,hotpotqa,0,53.125,92.177,3.646,49.479,3.8342,5,7912.3,1783195734.4498043,1783195734.5421472,9.4856,6.3981,No.,wiki-512|wiki-511|wiki-520|wiki-11219|wiki-517,0,1,1.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-39,hotpotqa,0,37.608,79.922,3.783,33.825,3.8663,6,7985.2,1783195734.6804295,1783195734.7604306,7.9225,5.2476,New York City,wiki-533|wiki-535|wiki-4607|wiki-4613|wiki-165,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-40,hotpotqa,0,44.014,81.727,3.98,40.034,3.9742,5,8057.0,1783195734.867421,1783195734.9492276,8.1013,5.3661,Scotch Collie,wiki-548|wiki-539|wiki-549|wiki-541|wiki-546,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-41,hotpotqa,0,42.24,94.9,4.094,38.146,4.0541,7,8126.8,1783195735.0630112,1783195735.1579885,9.6336,6.458,"Mumbai, Maharashtra.",wiki-555|wiki-552|wiki-557|wiki-2613|wiki-2608,0,0,0.6667,1.0,0.8
desktop,exp1_baseline,gemma-2-2b-it,hotpot-42,hotpotqa,0,60.43,112.511,4.334,56.096,3.7811,8,8201.2,1783195735.2769673,1783195735.3895612,11.4204,7.6558,1962,wiki-575|wiki-567|wiki-574|wiki-5037|wiki-6878,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-43,hotpotqa,0,52.186,107.048,3.638,48.548,4.0247,6,8289.1,1783195735.511746,1783195735.6188757,11.0583,7.4764,Ethiopian sovereignty.,wiki-589|wiki-585|wiki-591|wiki-577|wiki-590,0,0,0.6667,1.0,0.8
desktop,exp1_baseline,gemma-2-2b-it,hotpot-44,hotpotqa,0,56.795,97.911,4.242,52.553,3.8746,5,8344.3,1783195735.7355223,1783195735.8335285,10.1485,6.8717,Nelson Rockefeller,wiki-612|wiki-593|wiki-255|wiki-604|wiki-592,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-45,hotpotqa,0,44.023,92.621,3.911,40.112,4.0223,6,8423.2,1783195735.9667842,1783195736.0594838,9.5749,6.4755,Firth of Forth,wiki-623|wiki-619|wiki-618|wiki-624|wiki-616,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-46,hotpotqa,0,63.242,107.014,8.712,54.53,3.7948,5,8491.6,1783195736.1918526,1783195736.2989523,10.9467,7.3658,Phil Spector,wiki-632|wiki-11810|wiki-8892|wiki-9708|wiki-6969,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-47,hotpotqa,0,59.183,131.855,3.378,55.805,3.9415,12,8573.0,1783195736.4296143,1783195736.5615509,13.413,9.0017,The context does not contain the answer.,wiki-658|wiki-648|wiki-651|wiki-657|wiki-647,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-48,hotpotqa,0,37.208,82.308,3.367,33.841,3.925,5,8658.5,1783195736.6701639,1783195736.7525504,7.7633,5.0087,Yes.,wiki-672|wiki-666|wiki-673|wiki-664|wiki-667,0,1,1.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-49,hotpotqa,0,54.206,93.62,3.991,50.215,4.0425,6,8697.4,1783195736.8789299,1783195736.972626,8.829,5.6962,English Electric Canberra,wiki-678|wiki-677|wiki-676|wiki-685|wiki-7744,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-50,hotpotqa,0,57.022,147.58,4.735,52.287,3.8524,13,8750.2,1783195737.103736,1783195737.2513976,15.6756,10.7385,"2014, Pac-12",wiki-698|wiki-694|wiki-695|wiki-2844|wiki-696,0,0,0.2857,1.0,0.4444
desktop,exp1_baseline,gemma-2-2b-it,hotpot-51,hotpotqa,0,52.45,111.362,3.996,48.454,3.816,9,8815.6,1783195737.3706117,1783195737.4820547,11.8671,8.141,"1,462",wiki-712|wiki-707|wiki-710|wiki-705|wiki-4803,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-52,hotpotqa,0,40.677,84.495,4.753,35.924,3.8472,6,8875.4,1783195737.6233175,1783195737.7078955,9.0761,6.2482,Indianapolis Motor Speedway,wiki-720|wiki-7990|wiki-718|wiki-7983|wiki-7980,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-53,hotpotqa,0,43.03,93.819,4.171,38.859,3.9052,9,8936.7,1783195737.8242357,1783195737.9181302,10.0758,6.9364,You don't know.,wiki-11271|wiki-3487|wiki-739|wiki-730|wiki-11275,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-54,hotpotqa,0,53.168,169.509,3.773,49.395,3.8878,24,8999.6,1783195738.0244439,1783195738.1940327,18.6379,12.9676,"Jim Eliot, Starsmith, Billboard, Justin Parker, MONSTA, Madeon, and Mike Spencer.",wiki-749|wiki-746|wiki-747|wiki-750|wiki-742,0,0,0.1111,1.0,0.2
desktop,exp1_baseline,gemma-2-2b-it,hotpot-55,hotpotqa,0,49.033,104.792,8.691,40.342,4.229,4,9085.9,1783195738.310923,1783195738.415802,11.544,8.0374,Adelaide,wiki-767|wiki-1034|wiki-8252|wiki-2554|wiki-2305,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-56,hotpotqa,0,53.324,97.582,3.627,49.697,3.9034,5,9161.9,1783195738.5184216,1783195738.6160893,11.1811,7.9155,Drifting,wiki-776|wiki-777|wiki-775|wiki-6763|wiki-9286,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-57,hotpotqa,0,37.75,94.42,3.264,34.486,3.8192,9,9226.3,1783195738.7420819,1783195738.8365803,10.9202,7.7607,You don't know.,wiki-793|wiki-785|wiki-9487|wiki-3313|wiki-4212,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-58,hotpotqa,0,47.002,97.577,4.347,42.655,3.8428,9,9270.4,1783195738.9565403,1783195739.0541952,11.2875,8.0223,You don't know.,wiki-802|wiki-801|wiki-807|wiki-800|wiki-797,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-59,hotpotqa,0,38.072,80.632,3.304,34.768,3.8224,5,9341.3,1783195739.2005756,1783195739.281289,9.3386,6.6399,Yes.,wiki-810|wiki-816|wiki-818|wiki-817|wiki-811,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-60,hotpotqa,0,60.485,138.855,4.511,55.974,3.8825,12,9407.3,1783195739.4160895,1783195739.555025,15.9135,11.2682,"Tyrone Curtis ""Muggsy"" Bogues",wiki-822|wiki-830|wiki-819|wiki-831|wiki-832,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-61,hotpotqa,0,44.655,112.781,4.039,40.616,4.6287,9,9494.0,1783195739.6785011,1783195739.79136,11.3999,7.6264,You don't know.,wiki-836|wiki-844|wiki-837|wiki-835|wiki-11878,0,0,0.0,0.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-62,hotpotqa,0,40.598,89.433,3.21,37.388,3.8067,6,9571.7,1783195739.910055,1783195739.999567,9.0416,6.0488,Virginia Woolf.,wiki-848|wiki-849|wiki-10957|wiki-847|wiki-856,0,0,0.8,1.0,0.8889
desktop,exp1_baseline,gemma-2-2b-it,hotpot-63,hotpotqa,0,36.225,91.386,3.951,32.274,4.0434,9,9623.7,1783195740.1613696,1783195740.2528331,8.8857,5.8276,You don't know.,wiki-866|wiki-859|wiki-862|wiki-863|wiki-864,0,0,0.0,0.25,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-64,hotpotqa,0,56.367,96.642,4.316,52.051,4.0392,6,9648.5,1783195740.375078,1783195740.471798,9.3963,6.1625,70,wiki-871|wiki-870|wiki-10219|wiki-872|wiki-10226,0,0,0.4,1.0,0.5714
desktop,exp1_baseline,gemma-2-2b-it,hotpot-65,hotpotqa,0,50.145,94.079,3.847,46.298,4.3076,5,9703.2,1783195740.5991108,1783195740.6932697,10.1948,7.0465,Charmed,wiki-885|wiki-883|wiki-887|wiki-11614|wiki-5878,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-66,hotpotqa,0,51.291,89.347,3.772,47.519,3.929,5,9732.8,1783195740.8143914,1783195740.9038186,9.7547,6.7647,IBF,wiki-897|wiki-906|wiki-116|wiki-905|wiki-8962,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-67,hotpotqa,0,51.976,90.851,5.084,46.892,4.0706,5,9786.1,1783195741.0306363,1783195741.121568,9.5191,6.4788,Alicia Keys,wiki-1754|wiki-4976|wiki-8069|wiki-918|wiki-4198,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-68,hotpotqa,0,62.305,119.339,3.346,58.959,3.8252,9,9859.0,1783195741.2376475,1783195741.3570716,12.4941,8.5012,I don't know.,wiki-933|wiki-11302|wiki-1783|wiki-10857|wiki-1774,0,0,0.0,0.25,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-69,hotpotqa,0,53.863,120.081,4.403,49.46,3.9712,6,9954.6,1783195741.4811773,1783195741.6013389,12.5915,8.5739,Carabao Cup,wiki-938|wiki-940|wiki-948|wiki-944|wiki-2673,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-70,hotpotqa,0,51.289,90.858,4.357,46.932,3.862,5,10015.8,1783195741.7420995,1783195741.833036,9.5347,6.4942,Teen Titans,wiki-958|wiki-953|wiki-954|wiki-957|wiki-961,0,0,0.8,1.0,0.8889
desktop,exp1_baseline,gemma-2-2b-it,hotpot-71,hotpotqa,0,50.343,112.611,3.841,46.502,3.8706,11,10075.2,1783195741.9534986,1783195742.0661905,11.5717,7.8038,"276,170",wiki-963|wiki-966|wiki-971|wiki-5381|wiki-973,0,0,0.8,1.0,0.8889
desktop,exp1_baseline,gemma-2-2b-it,hotpot-72,hotpotqa,0,53.418,111.563,4.129,49.289,3.8966,5,10125.9,1783195742.1909492,1783195742.3025904,10.9721,7.2393,Orange.,wiki-983|wiki-977|wiki-974|wiki-3987|wiki-979,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-73,hotpotqa,0,56.778,123.359,4.128,52.65,3.9757,7,10190.8,1783195742.4153523,1783195742.5387905,12.1085,7.9813,Tromeo and Juliet,wiki-995|wiki-989|wiki-997|wiki-10153|wiki-3487,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-74,hotpotqa,0,55.964,101.637,3.703,52.261,3.8754,5,10271.1,1783195742.6538758,1783195742.7555964,9.698,6.297,Bill Clinton,wiki-1005|wiki-1007|wiki-447|wiki-2281|wiki-5780,0,0,0.4,1.0,0.5714
desktop,exp1_baseline,gemma-2-2b-it,hotpot-75,hotpotqa,0,38.355,89.123,3.853,34.502,4.2837,6,10283.3,1783195742.895853,1783195742.9850519,8.5042,5.5218,John John Florence,wiki-1014|wiki-1022|wiki-1016|wiki-1020|wiki-1013,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-76,hotpotqa,0,39.15,82.247,3.61,35.54,3.9168,5,10280.8,1783195743.1207502,1783195743.2030716,8.0582,5.3058,Bacha,wiki-1029|wiki-1025|wiki-1779|wiki-2909|wiki-4119,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-77,hotpotqa,0,54.253,89.907,3.778,50.475,3.8662,4,10259.9,1783195743.3237064,1783195743.4136956,8.809,5.8002,Ais,wiki-1041|wiki-11456|wiki-8085|wiki-8077|wiki-11914,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-78,hotpotqa,0,44.804,97.1,3.322,41.482,4.017,4,10274.2,1783195743.5325787,1783195743.6297584,10.0269,6.7776,British,wiki-1050|wiki-1062|wiki-1061|wiki-4783|wiki-1051,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-79,hotpotqa,0,42.065,99.744,3.372,38.693,3.938,8,10268.8,1783195743.7884362,1783195743.8882577,10.3006,6.963,1865,wiki-1074|wiki-1072|wiki-1071|wiki-977|wiki-4723,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-80,hotpotqa,0,44.441,94.939,4.072,40.369,3.965,7,10265.2,1783195744.0220273,1783195744.1170475,9.0468,5.8698,Ossipee.,wiki-1084|wiki-1087|wiki-1076|wiki-1079|wiki-1083,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-81,hotpotqa,0,53.193,105.512,4.655,48.538,4.0438,6,10257.9,1783195744.2472327,1783195744.3528252,9.9215,6.391,Bob Seger,wiki-1093|wiki-1099|wiki-1091|wiki-1088|wiki-4212,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-82,hotpotqa,0,54.925,142.073,4.522,50.403,3.8965,17,10314.9,1783195744.4359639,1783195744.5781171,13.1264,8.3735,The practice of requiring only men to register for the draft was constitutional.,wiki-1103|wiki-1112|wiki-6332|wiki-1106|wiki-6412,0,0,0.0,1.0,0.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-83,hotpotqa,0,57.355,109.459,4.696,52.659,3.9988,6,10225.9,1783195744.6881328,1783195744.79768,9.7585,6.0957,Mondelez International,wiki-1130|wiki-1129|wiki-2610|wiki-4116|wiki-1123,0,0,0.8,1.0,0.8889
desktop,exp1_baseline,gemma-2-2b-it,hotpot-84,hotpotqa,0,45.03,91.371,4.743,40.287,3.8895,6,10298.5,1783195744.9172301,1783195745.008687,8.1781,5.1202,Monica Lewinsky,wiki-1139|wiki-1144|wiki-1138|wiki-1142|wiki-10282,0,1,1.0,1.0,1.0
desktop,exp1_baseline,gemma-2-2b-it,hotpot-85,hotpotqa,0,51.407,125.635,4.766,46.641,4.036,12,10298.1,1783195745.1181967,1783195745.2439113,13.102,8.8987,"April 1, 1949",wiki-1154|wiki-1147|wiki-5924|wiki-7006|wiki-1159,0,1,1.0,1.0,1.0
