device,config,model,query_id,dataset,warmup,ttft_ms,e2e_ms,t_retrieval_ms,t_prefill_ms,t_decode_ms,n_tokens,peak_rss_mb,t_query_start,t_query_end,energy_gross_j,energy_idle_subtracted_j,answer_text,retrieved_ids,is_mock,em,f1,faithfulness,accuracy_harmonic
laptop,exp1_baseline,gemma-2-2b-it,squad-93,squad,0,4036.53,4532.701,9.748,4026.782,55.2413,8,7302.6,1783115782.5338597,1783115787.0666735,139.4611,11.9503,Third-most watched.,wiki-4|wiki-0|wiki-3|wiki-9833|wiki-3830,0,0,0.5,1.0,0.6667
laptop,exp1_baseline,gemma-2-2b-it,squad-94,squad,0,4868.01,5037.646,22.385,4845.625,35.7035,4,7364.9,1783115787.3459492,1783115792.383741,152.8048,11.0887,CBS,wiki-3830|wiki-4|wiki-3826|wiki-5053|wiki-10387,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,squad-95,squad,0,3556.11,3944.587,25.6,3530.51,45.191,8,7431.8,1783115792.6347547,1783115796.57947,116.945,5.9778,Don't know.,wiki-3426|wiki-3694|wiki-5949|wiki-6980|wiki-8655,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,squad-96,squad,0,3701.713,3896.605,6.503,3695.21,37.661,4,7413.4,1783115796.8316462,1783115800.7283628,115.5221,5.9051,Coldplay,wiki-4|wiki-0|wiki-3826|wiki-8930|wiki-3,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,squad-97,squad,0,3810.408,4213.752,7.606,3802.802,46.7284,8,7491.7,1783115801.0176175,1783115805.2315073,124.925,6.3857,Beyoncé and Bruno Mars.,wiki-4301|wiki-11534|wiki-9362|wiki-4|wiki-6965,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,squad-98,squad,0,5419.237,5631.198,9.276,5409.961,37.4903,4,7471.5,1783115805.5407908,1783115811.1721017,166.9458,8.5337,CBS,wiki-4|wiki-10387|wiki-3830|wiki-5053|wiki-3833,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,squad-99,squad,0,4760.626,5322.598,29.967,4730.659,47.1055,11,7489.4,1783115811.4451904,1783115816.7679026,157.7971,8.066,"Coldplay, Beyoncé, and Bruno Mars.",wiki-4|wiki-0|wiki-3|wiki-3833|wiki-3830,0,0,0.3333,1.0,0.5
laptop,exp1_baseline,gemma-2-2b-it,hotpot-0,hotpotqa,0,3435.113,3675.239,26.72,3408.393,38.7562,5,7506.8,1783115817.0582857,1783115820.733661,108.9602,5.5697,American.,wiki-6|wiki-10|wiki-5|wiki-11|wiki-13,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-1,hotpotqa,0,4229.234,4635.245,50.492,4178.742,41.9823,9,7557.5,1783115820.9753184,1783115825.6106815,137.42,7.0244,You don't know.,wiki-22|wiki-6796|wiki-21|wiki-10964|wiki-2020,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-2,hotpotqa,0,5131.958,5419.071,13.706,5118.252,41.9377,6,7627.0,1783115825.900728,1783115831.3198957,164.2113,11.7669,Animorphs,wiki-40|wiki-5545|wiki-30|wiki-37|wiki-3974,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-3,hotpotqa,0,2692.866,2937.895,8.268,2684.598,41.9362,5,7712.6,1783115831.5966904,1783115834.5347185,90.4354,7.7869,No.,wiki-50|wiki-49|wiki-42|wiki-53|wiki-46,0,1,1.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-4,hotpotqa,0,4044.54,4452.357,47.664,3996.876,41.946,9,7753.8,1783115834.8085625,1783115839.2610366,137.0516,11.8008,You don't know.,wiki-66|wiki-4276|wiki-2292|wiki-65|wiki-6751,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-5,hotpotqa,0,3847.103,4095.008,10.248,3836.855,43.5182,5,7813.6,1783115839.5216496,1783115843.6167722,126.052,10.8537,YG Entertainment,wiki-70|wiki-72|wiki-71|wiki-73|wiki-75,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-6,hotpotqa,0,4123.592,4552.983,29.294,4094.298,50.4922,8,7868.3,1783115843.8821409,1783115848.435231,140.1206,12.0395,Eneasul Fateh,wiki-85|wiki-6171|wiki-6005|wiki-90|wiki-8119,0,0,0.5,0.5,0.5
laptop,exp1_baseline,gemma-2-2b-it,hotpot-7,hotpotqa,0,4552.901,5038.571,41.58,4511.321,50.9222,9,7928.8,1783115848.720594,1783115853.7592897,153.6462,11.9047,"1,400",wiki-120|wiki-119|wiki-239|wiki-121|wiki-233,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-8,hotpotqa,0,3470.071,3840.351,12.993,3457.078,42.811,8,7993.2,1783115854.0206838,1783115857.8611574,117.0922,9.0574,Terry Richardson is older.,wiki-125|wiki-122|wiki-134|wiki-126|wiki-355,0,0,0.6667,0.75,0.7059
laptop,exp1_baseline,gemma-2-2b-it,hotpot-9,hotpotqa,0,2869.375,3088.741,8.593,2860.782,38.7476,5,8046.5,1783115858.1093426,1783115861.1982028,94.1763,7.2848,Yes.,wiki-144|wiki-141|wiki-147|wiki-11482|wiki-8953,0,1,1.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-10,hotpotqa,0,3715.194,4336.197,10.735,3704.459,50.0729,12,8088.4,1783115861.4666858,1783115865.8030124,132.2103,10.2268,Kansas Song (We’re From Kansas),wiki-157|wiki-165|wiki-149|wiki-3104|wiki-153,0,0,0.5,1.0,0.6667
laptop,exp1_baseline,gemma-2-2b-it,hotpot-11,hotpotqa,0,4411.839,4683.848,60.875,4350.964,41.0988,6,8138.8,1783115866.159302,1783115870.8432581,142.8091,11.0466,David Weissman,wiki-177|wiki-171|wiki-3693|wiki-2292|wiki-3598,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-12,hotpotqa,0,4880.447,5247.555,10.191,4870.256,41.8101,8,8196.2,1783115871.11242,1783115876.3600712,159.9956,12.3761,1999,wiki-185|wiki-178|wiki-189|wiki-188|wiki-179,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-13,hotpotqa,0,5262.543,5495.319,29.804,5232.739,41.2246,5,8260.2,1783115876.6531217,1783115882.1485312,167.5495,12.9604,Yes.,wiki-195|wiki-194|wiki-2815|wiki-8586|wiki-10206,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-14,hotpotqa,0,3897.094,4458.981,31.977,3865.117,44.1377,12,8327.6,1783115882.4159706,1783115886.875103,135.9545,10.5164,The text does not contain the answer.,wiki-205|wiki-212|wiki-211|wiki-206|wiki-334,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-15,hotpotqa,0,3832.342,4269.451,7.336,3825.006,45.2214,9,8380.1,1783115887.1218152,1783115891.3914008,130.1754,10.0694,"9,984",wiki-215|wiki-226|wiki-9323|wiki-1321|wiki-7675,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-16,hotpotqa,0,4166.737,4470.679,49.242,4117.495,46.4778,6,8437.7,1783115891.659476,1783115896.130282,136.4114,10.645,North Atlantic Conference,wiki-232|wiki-233|wiki-239|wiki-231|wiki-227,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-17,hotpotqa,0,3275.262,3484.235,29.759,3245.503,36.9072,5,8492.8,1783115896.4215696,1783115899.905953,106.3643,8.3465,Yes.,wiki-244|wiki-246|wiki-251|wiki-245|wiki-11275,0,1,1.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-18,hotpotqa,0,5212.189,5470.184,14.0,5198.189,38.8483,6,8536.6,1783115900.191194,1783115905.6614816,167.3029,13.4204,Nixon administration.,wiki-264|wiki-5780|wiki-5779|wiki-595|wiki-5773,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-19,hotpotqa,0,3907.821,4296.144,12.216,3895.605,49.923,7,8610.0,1783115905.9467664,1783115910.2430537,134.0014,13.1443,Robert Erskine Childers,wiki-268|wiki-273|wiki-272|wiki-275|wiki-270,0,0,0.8571,1.0,0.9231
laptop,exp1_baseline,gemma-2-2b-it,hotpot-20,hotpotqa,0,2836.876,3047.859,9.515,2827.361,36.6976,5,8663.0,1783115910.5251923,1783115913.5731642,93.9218,8.1805,Pedro Rodríguez,wiki-282|wiki-287|wiki-10504|wiki-10500|wiki-10499,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-21,hotpotqa,0,3604.948,3925.725,8.078,3596.87,42.2614,7,8700.7,1783115913.8441966,1783115917.7700608,120.9009,10.464,Dr. Robotnik,wiki-301|wiki-296|wiki-3178|wiki-18|wiki-328,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-22,hotpotqa,0,4352.66,4804.29,10.646,4342.014,46.9969,9,8749.0,1783115918.0424554,1783115922.8468423,147.9559,12.8056,The iSight iMac G5,wiki-307|wiki-309|wiki-320|wiki-304|wiki-305,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-23,hotpotqa,0,3158.35,3488.428,8.218,3150.132,42.6309,7,8808.9,1783115923.1113317,1783115926.5998743,107.4332,9.2984,Badly Drawn Boy,wiki-328|wiki-329|wiki-321|wiki-330|wiki-324,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-24,hotpotqa,0,4019.15,4915.229,8.882,4010.268,47.7826,18,8855.8,1783115926.8906617,1783115931.8060124,151.3731,13.1014,IFFHS World's Best Goalkeeper in 1992.,wiki-341|wiki-334|wiki-338|wiki-339|wiki-6351,0,0,0.7273,1.0,0.8421
laptop,exp1_baseline,gemma-2-2b-it,hotpot-25,hotpotqa,0,3183.963,3506.453,8.333,3175.63,47.9247,6,8911.5,1783115932.0860987,1783115935.5926483,107.9877,9.3464,Lee Hazlewood,wiki-353|wiki-344|wiki-351|wiki-352|wiki-354,0,0,0.8,1.0,0.8889
laptop,exp1_baseline,gemma-2-2b-it,hotpot-26,hotpotqa,0,5575.766,5998.001,32.284,5543.482,50.0311,8,8953.7,1783115935.8761501,1783115941.874253,184.7176,15.9873,1970,wiki-358|wiki-363|wiki-365|wiki-368|wiki-356,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-27,hotpotqa,0,3866.418,4129.543,14.688,3851.73,44.239,5,9032.6,1783115942.1591535,1783115946.2888317,127.1776,11.0072,Yes.,wiki-375|wiki-2032|wiki-11913|wiki-4444|wiki-373,0,1,1.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-28,hotpotqa,0,4593.631,4813.422,7.945,4585.686,37.8636,5,9085.1,1783115946.5676782,1783115951.3812234,147.0322,11.6242,Yes.,wiki-384|wiki-381|wiki-386|wiki-387|wiki-388,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-29,hotpotqa,0,2790.318,3154.028,27.536,2762.782,47.6877,7,9146.0,1783115951.6511662,1783115954.8053167,96.107,7.3788,Arena of Khazan,wiki-390|wiki-394|wiki-401|wiki-402|wiki-9626,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-30,hotpotqa,0,5734.071,6181.623,7.202,5726.869,53.1653,8,9187.7,1783115955.0549994,1783115961.236703,188.3598,14.4648,2000,wiki-414|wiki-404|wiki-408|wiki-10539|wiki-405,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-31,hotpotqa,0,4505.67,5018.271,20.609,4485.061,43.9335,11,9262.5,1783115961.5097823,1783115966.5281916,153.5846,12.4137,"Fujioka, Gunma, Japan.",wiki-416|wiki-425|wiki-418|wiki-420|wiki-415,0,0,0.8,1.0,0.8889
laptop,exp1_baseline,gemma-2-2b-it,hotpot-32,hotpotqa,0,3796.053,4293.112,7.079,3788.974,46.0676,10,9321.2,1783115966.8197284,1783115971.1129515,131.4113,10.6403,Charles Nungesser and François Coli,wiki-437|wiki-426|wiki-430|wiki-427|wiki-429,0,0,0.2857,1.0,0.4444
laptop,exp1_baseline,gemma-2-2b-it,hotpot-33,hotpotqa,0,3709.66,3943.681,26.355,3683.305,42.2016,5,9373.3,1783115971.354479,1783115975.2982888,120.7161,9.7743,Yes.,wiki-452|wiki-450|wiki-438|wiki-440|wiki-3418,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-34,hotpotqa,0,3670.479,3981.69,7.134,3663.345,46.7408,6,9429.9,1783115975.5412848,1783115979.5230825,121.8788,9.8685,Screaming Trees,wiki-455|wiki-464|wiki-457|wiki-465|wiki-9297,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-35,hotpotqa,0,4848.821,5357.088,8.001,4840.82,47.2937,10,9480.1,1783115979.8199663,1783115985.177161,163.9784,13.2773,January 1918.,wiki-478|wiki-477|wiki-482|wiki-468|wiki-476,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-36,hotpotqa,0,4522.355,4969.099,31.164,4491.191,46.5337,9,9544.1,1783115985.4524572,1783115990.421655,152.1022,12.3157,2000.,wiki-495|wiki-491|wiki-493|wiki-485|wiki-484,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-37,hotpotqa,0,3728.131,3982.858,23.78,3704.351,37.9942,6,9601.2,1783115990.6883316,1783115994.6712973,121.9146,9.8714,World War I,wiki-496|wiki-499|wiki-503|wiki-502|wiki-497,0,0,0.6667,1.0,0.8
laptop,exp1_baseline,gemma-2-2b-it,hotpot-38,hotpotqa,0,4004.02,4235.273,13.771,3990.249,41.6486,5,9655.7,1783115994.9214592,1783115999.1568506,129.6411,10.497,No.,wiki-512|wiki-511|wiki-520|wiki-11219|wiki-517,0,1,1.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-39,hotpotqa,0,2572.58,3011.408,8.287,2564.293,58.3041,7,9710.3,1783115999.4429982,1783116002.4545245,92.1798,7.4638,New York City.,wiki-533|wiki-535|wiki-4607|wiki-4613|wiki-165,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-40,hotpotqa,0,3707.851,3921.204,9.137,3698.714,37.6432,5,9746.3,1783116002.7348337,1783116006.6561568,120.0278,9.7186,Scotch Collie,wiki-548|wiki-539|wiki-549|wiki-541|wiki-546,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-41,hotpotqa,0,3352.058,3685.394,8.335,3343.723,43.5874,7,9794.9,1783116006.936047,1783116010.6215794,112.8105,9.1342,"Mumbai, Maharashtra.",wiki-555|wiki-552|wiki-557|wiki-2613|wiki-2608,0,0,0.6667,1.0,0.8
laptop,exp1_baseline,gemma-2-2b-it,hotpot-42,hotpotqa,0,5848.63,6260.715,10.296,5838.334,48.279,8,9838.5,1783116010.8858619,1783116017.1467457,189.0666,12.9442,1962,wiki-575|wiki-567|wiki-574|wiki-5037|wiki-6878,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-43,hotpotqa,0,4440.714,4742.997,7.161,4433.553,44.3077,6,9914.8,1783116017.4140723,1783116022.157206,143.7304,10.3032,Ethiopian sovereignty.,wiki-589|wiki-585|wiki-591|wiki-577|wiki-590,0,0,0.6667,1.0,0.8
laptop,exp1_baseline,gemma-2-2b-it,hotpot-44,hotpotqa,0,5354.867,5580.53,8.703,5346.164,38.4562,5,9979.5,1783116022.445725,1783116028.0263937,170.0653,13.0777,Nelson Rockefeller,wiki-612|wiki-593|wiki-255|wiki-604|wiki-592,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-45,hotpotqa,0,3592.728,3880.978,26.591,3566.137,43.3652,6,10048.4,1783116028.3105881,1783116032.1917048,117.7414,8.5632,Firth of Forth,wiki-623|wiki-619|wiki-618|wiki-624|wiki-616,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-46,hotpotqa,0,5393.165,5650.698,37.735,5355.43,46.6684,5,10095.8,1783116032.4680762,1783116038.118944,170.7579,11.7956,Phil Spector,wiki-632|wiki-11810|wiki-8892|wiki-9708|wiki-6969,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-47,hotpotqa,0,6518.053,7141.497,24.707,6493.346,49.5135,12,10167.4,1783116038.3697958,1783116045.5114322,215.806,14.9075,This document does not contain the answer.,wiki-658|wiki-648|wiki-651|wiki-657|wiki-647,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-48,hotpotqa,0,3214.616,3450.7,7.278,3207.338,38.069,5,10253.6,1783116045.7887506,1783116049.2395835,104.2773,7.2033,Yes.,wiki-672|wiki-666|wiki-673|wiki-664|wiki-667,0,1,1.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-49,hotpotqa,0,4680.302,5005.77,26.83,4653.472,50.5013,6,10294.9,1783116049.5359135,1783116054.5419078,151.2711,10.4495,English Electric Canberra,wiki-678|wiki-677|wiki-676|wiki-685|wiki-7744,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-50,hotpotqa,0,5088.678,5738.921,10.03,5078.648,47.4335,13,10359.2,1783116054.8109438,1783116060.550002,173.4229,11.9797,"2014, Pac-12",wiki-698|wiki-694|wiki-695|wiki-2844|wiki-696,0,0,0.2857,1.0,0.4444
laptop,exp1_baseline,gemma-2-2b-it,hotpot-51,hotpotqa,0,4319.797,4748.539,9.726,4310.071,43.7584,9,10424.2,1783116060.8265693,1783116065.5752623,143.5002,9.9167,"1,462",wiki-712|wiki-707|wiki-710|wiki-705|wiki-4803,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-52,hotpotqa,0,3500.847,3768.437,12.781,3488.066,39.281,6,10481.9,1783116065.8601048,1783116069.628665,114.4977,8.4858,Indianapolis Motor Speedway,wiki-720|wiki-7990|wiki-718|wiki-7983|wiki-7980,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-53,hotpotqa,0,3475.897,3890.729,9.211,3466.686,42.8809,9,10527.2,1783116069.932439,1783116073.8232949,117.8034,8.3513,You don't know.,wiki-11271|wiki-3487|wiki-739|wiki-730|wiki-11275,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-54,hotpotqa,0,4646.648,5898.09,8.099,4638.549,50.8887,24,10571.8,1783116074.1061037,1783116080.0043123,178.4133,12.4932,"Jim Eliot, Starsmith, Billboard, Justin Parker, MONSTA, Madeon, and Mike Spencer.",wiki-749|wiki-746|wiki-747|wiki-750|wiki-742,0,0,0.1111,1.0,0.2
laptop,exp1_baseline,gemma-2-2b-it,hotpot-55,hotpotqa,0,3846.203,4047.488,9.657,3836.546,41.486,4,10632.3,1783116080.3061085,1783116084.353759,122.2229,8.36,Adelaide,wiki-767|wiki-1034|wiki-8252|wiki-2554|wiki-2305,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-56,hotpotqa,0,4601.852,4876.507,9.511,4592.341,48.3634,5,10683.4,1783116084.6509447,1783116089.527613,147.2559,10.0723,Drifting,wiki-776|wiki-777|wiki-775|wiki-6763|wiki-9286,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-57,hotpotqa,0,2885.546,3248.689,7.287,2878.259,41.1908,8,10747.8,1783116089.7933862,1783116093.042235,98.1022,6.7102,Don't know.,wiki-793|wiki-785|wiki-9487|wiki-3313|wiki-4212,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-58,hotpotqa,0,3859.112,4299.675,36.527,3822.585,46.7356,9,10788.3,1783116093.348517,1783116097.6483383,129.8374,8.8809,You don't know.,wiki-802|wiki-801|wiki-807|wiki-800|wiki-797,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-59,hotpotqa,0,2792.763,3049.962,6.321,2786.442,44.8252,5,10839.5,1783116097.9379015,1783116100.9880123,92.1011,6.2997,Yes.,wiki-810|wiki-816|wiki-818|wiki-817|wiki-811,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-60,hotpotqa,0,5946.978,6534.944,52.349,5894.629,47.3205,12,10878.5,1783116101.2969832,1783116107.8320775,197.3337,13.4976,"Tyrone Curtis ""Muggsy"" Bogues",wiki-822|wiki-830|wiki-819|wiki-831|wiki-832,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-61,hotpotqa,0,3446.496,3868.207,8.142,3438.354,42.7461,9,10954.0,1783116108.1396444,1783116112.0079916,116.8086,7.9897,You don't know.,wiki-836|wiki-844|wiki-837|wiki-835|wiki-11878,0,0,0.0,0.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-62,hotpotqa,0,3892.145,4201.896,6.94,3885.205,46.1715,6,11006.3,1783116112.31629,1783116116.518375,126.8862,8.679,Virginia Woolf.,wiki-848|wiki-849|wiki-10957|wiki-847|wiki-856,0,0,0.8,1.0,0.8889
laptop,exp1_baseline,gemma-2-2b-it,hotpot-63,hotpotqa,0,2895.063,3415.456,32.489,2862.574,49.5668,10,11058.3,1783116116.8024402,1783116120.2180429,103.1375,7.0546,You don't know.,wiki-866|wiki-859|wiki-862|wiki-863|wiki-864,0,0,0.0,0.25,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-64,hotpotqa,0,4256.503,4515.117,11.861,4244.642,39.4955,6,11098.0,1783116120.4909081,1783116125.006161,136.3426,9.3258,70,wiki-871|wiki-870|wiki-10219|wiki-872|wiki-10226,0,0,0.4,1.0,0.5714
laptop,exp1_baseline,gemma-2-2b-it,hotpot-65,hotpotqa,0,4057.902,4281.039,8.61,4049.292,39.5106,5,11159.5,1783116125.2655826,1783116129.546769,129.2747,8.8424,Charmed,wiki-885|wiki-883|wiki-887|wiki-11614|wiki-5878,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-66,hotpotqa,0,4045.254,4278.306,8.539,4036.715,40.4488,5,11213.8,1783116129.8267288,1783116134.1051629,129.3364,8.9815,IBF,wiki-897|wiki-906|wiki-116|wiki-905|wiki-8962,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-67,hotpotqa,0,4956.926,5177.191,11.762,4945.164,38.2006,5,11267.3,1783116134.3931496,1783116139.5704925,157.2651,11.6233,Alicia Keys,wiki-1754|wiki-4976|wiki-8069|wiki-918|wiki-4198,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-68,hotpotqa,0,5806.511,6265.329,33.839,5772.672,47.9729,9,11330.6,1783116139.8543515,1783116146.1196542,189.9514,13.7047,I don't know.,wiki-933|wiki-11302|wiki-1783|wiki-10857|wiki-1774,0,0,0.0,0.25,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-69,hotpotqa,0,4361.633,4663.657,10.859,4350.774,44.303,6,11410.8,1783116146.4003403,1783116151.0639055,142.285,11.0961,Carabao Cup,wiki-938|wiki-940|wiki-948|wiki-944|wiki-2673,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-70,hotpotqa,0,4584.578,4803.817,43.607,4540.971,38.309,5,11467.8,1783116151.340089,1783116156.1438317,148.3156,13.1834,Teen Titans,wiki-958|wiki-953|wiki-954|wiki-957|wiki-961,0,0,0.8,1.0,0.8889
laptop,exp1_baseline,gemma-2-2b-it,hotpot-71,hotpotqa,0,4143.239,4657.08,13.979,4129.26,44.675,11,11525.1,1783116156.4045877,1783116161.0615766,143.7845,12.7806,"276,170",wiki-963|wiki-966|wiki-971|wiki-5381|wiki-973,0,0,0.8,1.0,0.8889
laptop,exp1_baseline,gemma-2-2b-it,hotpot-72,hotpotqa,0,4522.175,4767.655,11.155,4511.02,42.8174,5,11587.1,1783116161.3416133,1783116166.1091661,147.1982,13.0841,Orange.,wiki-983|wiki-977|wiki-974|wiki-3987|wiki-979,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-73,hotpotqa,0,5490.034,5845.545,79.838,5410.196,46.7301,7,11644.4,1783116166.527072,1783116172.3724635,180.4765,16.0421,Tromeo and Juliet,wiki-995|wiki-989|wiki-997|wiki-10153|wiki-3487,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-74,hotpotqa,0,4919.568,5151.036,7.707,4911.861,39.5472,5,11712.6,1783116172.6601884,1783116177.8111176,159.0349,14.1362,Bill Clinton,wiki-1005|wiki-1007|wiki-447|wiki-2281|wiki-5780,0,0,0.4,1.0,0.5714
laptop,exp1_baseline,gemma-2-2b-it,hotpot-75,hotpotqa,0,2336.472,2659.424,6.919,2329.553,48.0397,6,11778.8,1783116178.079219,1783116180.7387478,82.1129,7.2988,John John Florence,wiki-1014|wiki-1022|wiki-1016|wiki-1020|wiki-1013,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-76,hotpotqa,0,3436.385,3658.034,9.803,3426.582,39.7094,5,11815.9,1783116180.984437,1783116184.6424193,112.9402,10.039,Bacha,wiki-1029|wiki-1025|wiki-1779|wiki-2909|wiki-4119,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-77,hotpotqa,0,4695.782,4938.85,27.247,4668.535,54.628,4,11862.3,1783116184.9300935,1783116189.8688848,151.8384,12.9072,Ais,wiki-1041|wiki-11456|wiki-8085|wiki-8077|wiki-11914,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-78,hotpotqa,0,3615.008,3883.747,7.097,3607.911,46.1188,5,11923.7,1783116190.1603405,1783116194.0440302,117.8274,8.5769,British.,wiki-1050|wiki-1062|wiki-1061|wiki-4783|wiki-1051,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-79,hotpotqa,0,3226.009,3594.01,13.935,3212.074,42.5855,8,11972.6,1783116194.3378217,1783116197.931808,108.1898,7.0888,1865,wiki-1074|wiki-1072|wiki-1071|wiki-977|wiki-4723,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-80,hotpotqa,0,3741.57,4058.802,23.03,3718.54,42.2023,7,12014.9,1783116198.2063534,1783116202.265075,122.1797,8.0054,Ossipee.,wiki-1084|wiki-1087|wiki-1076|wiki-1079|wiki-1083,0,0,0.0,1.0,0.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-81,hotpotqa,0,4241.327,4516.223,10.227,4231.1,41.3835,6,12064.7,1783116202.542576,1783116207.0587454,135.9502,8.9077,Bob Seger,wiki-1093|wiki-1099|wiki-1091|wiki-1088|wiki-4212,0,1,1.0,1.0,1.0
laptop,exp1_baseline,gemma-2-2b-it,hotpot-82,hotpotqa,0,4189.357,5035.613,28.183,4161.174,48.4006,17,12121.1,1783116207.3090565,1783116212.3445303,151.5829,9.932,The practice of requiring only men to register for the draft was constitutional.,wiki-1103|wiki-1112|wiki-6332|wiki-1106|wiki-6412,0,0,0.0,1.0,0.0
