t_epoch,discharge_mw,remaining_mwh
1783116193.826,30103.0,29890.0
1783116194.990,30103.0,29890.0
1783116196.019,30103.0,29890.0
1783116197.105,30103.0,29890.0
1783116198.196,30103.0,29890.0
1783116199.748,30103.0,29890.0
1783116201.180,30103.0,29890.0
1783116202.792,30103.0,29890.0
1783116203.849,30103.0,29890.0
1783116205.289,30103.0,29890.0
1783116206.377,30103.0,29890.0
1783116207.373,30103.0,29890.0
1783116208.403,30103.0,29890.0
1783116209.399,30103.0,29890.0
1783116210.738,30103.0,29890.0
1783116211.712,30103.0,29890.0
1783116212.961,30103.0,29890.0
1783116214.018,30103.0,29890.0
1783116215.064,30103.0,29890.0
1783116216.136,30103.0,29890.0
1783116217.183,30103.0,29890.0
1783116218.215,30103.0,29890.0
1783116219.672,30103.0,29890.0
1783116220.773,30103.0,29890.0
1783116221.829,30103.0,29890.0
1783116222.974,30103.0,29890.0
1783116224.330,30103.0,29890.0
1783116225.721,30103.0,29890.0
1783116227.095,30103.0,29890.0
1783116228.274,30103.0,29890.0
1783116229.311,30103.0,29890.0
1783116230.379,30103.0,29890.0
1783116231.417,30103.0,29890.0
1783116232.479,30103.0,29890.0
1783116233.526,30103.0,29890.0
1783116234.607,30103.0,29890.0
1783116235.737,30103.0,29890.0
1783116237.083,30103.0,29890.0
1783116238.084,30103.0,29890.0
1783116239.072,30103.0,29890.0
1783116240.439,30103.0,29890.0
1783116241.617,30103.0,29890.0
1783116242.653,30103.0,29890.0
1783116243.707,30103.0,29890.0
1783116244.756,30103.0,29890.0
1783116245.891,30103.0,29890.0
1783116247.362,30103.0,29890.0
1783116248.422,30103.0,29890.0
1783116249.470,30308.0,29400.0
1783116250.588,30308.0,29400.0
1783116251.632,30308.0,29400.0
1783116252.637,30308.0,29400.0
1783116254.052,30464.0,29360.0
1783116255.040,30464.0,29360.0
1783116256.376,30464.0,29360.0
1783116257.489,30464.0,29360.0
1783116258.544,30464.0,29360.0
1783116259.610,30464.0,29360.0
1783116260.845,30464.0,29360.0
1783116261.999,30464.0,29360.0
1783116263.536,30464.0,29360.0
1783116264.741,30464.0,29360.0
1783116265.919,30464.0,29360.0
1783116267.108,30464.0,29360.0
1783116268.740,30464.0,29360.0
1783116270.255,30464.0,29360.0
1783116271.396,30581.0,29220.0
1783116272.900,30581.0,29220.0
1783116273.979,30581.0,29220.0
1783116275.598,30581.0,29220.0
1783116276.725,30581.0,29220.0
1783116277.783,30581.0,29220.0
1783116278.784,30581.0,29220.0
1783116279.820,30581.0,29220.0
1783116280.848,30581.0,29220.0
1783116281.848,30581.0,29220.0
1783116283.388,30581.0,29220.0
1783116284.437,30581.0,29220.0
1783116285.496,30581.0,29220.0
1783116286.907,30581.0,29220.0
1783116287.941,30581.0,29220.0
1783116288.986,30581.0,29220.0
1783116290.073,30581.0,29220.0
1783116291.125,30581.0,29220.0
1783116292.152,30581.0,29220.0
1783116293.564,30581.0,29220.0
1783116294.564,30581.0,29220.0
1783116296.000,30581.0,29220.0
1783116297.038,30581.0,29220.0
1783116298.049,30581.0,29220.0
1783116299.381,30581.0,29220.0
1783116300.765,30581.0,29220.0
1783116302.155,30581.0,29220.0
1783116303.179,30581.0,29220.0
1783116304.604,30581.0,29220.0
1783116305.656,30581.0,29220.0
1783116306.643,31941.0,28900.0
1783116307.758,31941.0,28900.0
1783116308.859,32106.0,28890.0
1783116309.928,32106.0,28890.0
1783116311.000,32106.0,28890.0
1783116312.171,32106.0,28890.0
1783116313.235,32106.0,28890.0
1783116314.280,32106.0,28890.0
1783116315.347,32106.0,28890.0
1783116316.438,32106.0,28890.0
1783116317.417,32106.0,28890.0
1783116318.869,32106.0,28890.0
1783116319.865,32106.0,28890.0
1783116321.230,32106.0,28890.0
1783116322.362,32106.0,28890.0
1783116323.381,32106.0,28890.0
1783116324.423,32106.0,28890.0
1783116325.475,32106.0,28890.0
1783116326.623,32106.0,28890.0
1783116327.665,32106.0,28890.0
1783116328.707,32106.0,28890.0
1783116329.859,32106.0,28890.0
1783116330.894,32106.0,28890.0
1783116331.930,32106.0,28890.0
1783116332.958,32106.0,28890.0
1783116334.082,32106.0,28890.0
1783116335.117,32106.0,28890.0
1783116336.234,32106.0,28890.0
1783116337.444,32106.0,28890.0
1783116338.518,32106.0,28890.0
1783116339.545,32106.0,28890.0
1783116340.856,32106.0,28890.0
1783116342.641,32106.0,28890.0
1783116343.737,32106.0,28890.0
1783116344.952,32106.0,28890.0
1783116346.058,32106.0,28890.0
1783116347.243,32106.0,28890.0
1783116348.436,32106.0,28890.0
1783116349.621,32106.0,28890.0
1783116350.737,32106.0,28890.0
1783116351.804,32106.0,28890.0
1783116353.004,32106.0,28890.0
1783116354.396,32106.0,28890.0
1783116355.461,32106.0,28890.0
1783116356.637,32106.0,28890.0
1783116357.750,32106.0,28890.0
1783116358.822,32106.0,28890.0
1783116359.932,32106.0,28890.0
1783116360.995,32106.0,28890.0
1783116362.031,32106.0,28890.0
1783116363.052,31010.0,28410.0
1783116364.288,31010.0,28410.0
1783116365.774,31010.0,28410.0
1783116367.254,31010.0,28410.0
1783116368.374,31010.0,28410.0
1783116369.455,31010.0,28410.0
1783116370.500,31010.0,28410.0
1783116371.651,31010.0,28410.0
1783116372.649,31010.0,28410.0
1783116373.653,30574.0,28320.0
1783116374.775,30574.0,28320.0
1783116375.774,30574.0,28320.0
1783116377.150,30574.0,28320.0
1783116378.295,30574.0,28320.0
1783116379.349,30574.0,28320.0
1783116380.390,30574.0,28320.0
1783116381.569,30574.0,28320.0
1783116382.621,30574.0,28320.0
1783116383.698,30574.0,28320.0
1783116384.721,30574.0,28320.0
1783116385.782,30574.0,28320.0
1783116386.813,30574.0,28320.0
1783116387.954,30574.0,28320.0
1783116389.245,30574.0,28320.0
1783116390.746,29965.0,28170.0
1783116391.815,29965.0,28170.0
1783116393.242,29965.0,28170.0
1783116394.232,29965.0,28170.0
1783116395.604,29965.0,28170.0
1783116396.679,29965.0,28170.0
1783116398.155,29965.0,28170.0
1783116399.435,29965.0,28170.0
1783116400.488,29965.0,28170.0
1783116401.976,29965.0,28170.0
1783116403.032,29965.0,28170.0
1783116404.072,29965.0,28170.0
1783116405.067,29965.0,28170.0
1783116406.161,29965.0,28170.0
1783116407.305,29965.0,28170.0
1783116408.969,29965.0,28170.0
1783116410.044,29965.0,28170.0
1783116411.609,29965.0,28170.0
1783116412.657,29965.0,28170.0
1783116413.761,29965.0,28170.0
1783116415.211,29965.0,28170.0
1783116416.247,29965.0,28170.0
1783116417.254,29965.0,28170.0
1783116418.355,29965.0,28170.0
1783116419.324,30678.0,27920.0
1783116420.714,30678.0,27920.0
1783116421.797,30678.0,27920.0
1783116422.897,30678.0,27920.0
1783116423.927,30678.0,27920.0
1783116425.015,30678.0,27920.0
1783116426.064,30678.0,27920.0
1783116427.092,30678.0,27920.0
1783116428.122,30678.0,27920.0
1783116429.220,30594.0,27850.0
1783116430.243,30594.0,27850.0
1783116431.289,30594.0,27850.0
1783116432.400,30594.0,27850.0
1783116433.477,30594.0,27850.0
1783116434.601,30594.0,27850.0
1783116435.625,30594.0,27850.0
1783116436.830,30594.0,27850.0
1783116437.798,30594.0,27850.0
1783116439.211,30594.0,27850.0
1783116440.186,30594.0,27850.0
1783116441.614,30421.0,27740.0
1783116442.675,30421.0,27740.0
1783116443.745,30421.0,27740.0
1783116444.869,30421.0,27740.0
1783116445.933,30421.0,27740.0
1783116446.973,30421.0,27740.0
1783116448.092,30421.0,27740.0
1783116449.131,30421.0,27740.0
1783116450.156,30421.0,27740.0
1783116451.200,30421.0,27740.0
1783116452.296,30421.0,27740.0
1783116453.937,30421.0,27740.0
1783116455.693,30421.0,27740.0
1783116457.134,30851.0,27610.0
1783116458.954,30851.0,27610.0
1783116460.004,30851.0,27610.0
1783116460.990,30851.0,27610.0
1783116461.971,30851.0,27610.0
1783116463.537,30851.0,27610.0
1783116465.084,30851.0,27610.0
1783116466.528,30851.0,27610.0
1783116468.126,30851.0,27610.0
1783116469.570,30851.0,27610.0
1783116470.683,30851.0,27610.0
1783116471.729,30851.0,27610.0
1783116472.716,30851.0,27610.0
1783118266.878,1565.0,26590.0
1783118271.260,1565.0,26590.0
1783118273.337,1565.0,26590.0
1783118274.819,1565.0,26590.0
1783118275.896,1565.0,26590.0
1783118276.926,1565.0,26590.0
1783118278.011,1565.0,26590.0
1783118279.310,1565.0,26590.0
1783118280.261,1565.0,26590.0
1783118281.657,1565.0,26590.0
1783118283.389,1565.0,26590.0
1783118284.543,1565.0,26590.0
1783118286.958,50579.0,26210.0
1783118289.215,50579.0,26210.0
1783118290.995,50579.0,26210.0
1783118292.837,50579.0,26210.0
1783118294.760,54397.0,26070.0
1783118299.222,54397.0,26070.0
1783118300.978,54397.0,26070.0
1783118303.453,54397.0,26070.0
1783118304.784,54397.0,26070.0
1783118306.094,54397.0,26070.0
1783118307.924,50373.0,25940.0
1783118309.143,50373.0,25940.0
1783118311.038,50373.0,25940.0
1783118312.528,50373.0,25940.0
1783118313.776,50373.0,25940.0
1783118315.639,50373.0,25940.0
1783118316.880,50373.0,25940.0
1783118318.425,50373.0,25940.0
1783118320.753,50373.0,25940.0
1783118322.418,50373.0,25940.0
1783118323.796,50373.0,25940.0
1783118325.924,50373.0,25940.0
1783118327.306,50373.0,25940.0
1783118329.029,50373.0,25940.0
1783118330.613,50373.0,25940.0
1783118332.592,50373.0,25940.0
1783118334.214,50373.0,25940.0
1783118335.551,50373.0,25940.0
1783118336.890,43054.0,25610.0
1783118339.053,43054.0,25610.0
1783118341.122,43054.0,25610.0
1783118342.292,43054.0,25610.0
1783118343.610,43054.0,25610.0
1783118344.720,43054.0,25610.0
1783118346.669,43054.0,25610.0
1783118348.249,43054.0,25610.0
1783118350.318,43054.0,25610.0
1783118351.527,42698.0,25450.0
1783118353.025,42698.0,25450.0
1783118354.192,42698.0,25450.0
1783118355.308,42698.0,25450.0
1783118356.477,42698.0,25450.0
1783118357.629,42698.0,25450.0
1783118359.463,43560.0,25350.0
1783118361.249,43560.0,25350.0
1783118362.531,43560.0,25350.0
1783118364.351,43560.0,25350.0
1783118366.304,43560.0,25350.0
1783118367.436,43560.0,25350.0
1783118369.178,43560.0,25350.0
1783118370.830,43560.0,25350.0
1783118372.484,43560.0,25350.0
1783118373.589,43560.0,25350.0
1783118374.679,43560.0,25350.0
1783118375.769,43560.0,25350.0
1783118377.217,43560.0,25350.0
1783118378.616,43560.0,25350.0
1783118379.692,43560.0,25350.0
1783118380.700,43560.0,25350.0
1783118381.758,43560.0,25350.0
1783118383.181,43560.0,25350.0
1783118384.197,43560.0,25350.0
1783118385.593,43560.0,25350.0
1783118386.888,40627.0,25050.0
1783118388.385,40627.0,25050.0
1783118389.788,40627.0,25050.0
1783118390.778,40627.0,25050.0
1783118392.192,40627.0,25050.0
1783118393.189,40627.0,25050.0
1783118394.198,41729.0,24950.0
1783118395.595,41729.0,24950.0
1783118396.718,41729.0,24950.0
1783118397.775,41729.0,24950.0
1783118398.947,41729.0,24950.0
1783118399.941,41729.0,24950.0
1783118400.969,41729.0,24950.0
1783118402.048,41729.0,24950.0
1783118403.039,41729.0,24950.0
1783118404.366,41729.0,24950.0
1783118405.441,41729.0,24950.0
1783118406.799,41729.0,24950.0
1783118407.830,41729.0,24950.0
1783118409.175,41729.0,24950.0
1783118410.144,41729.0,24950.0
1783118411.423,41729.0,24950.0
1783118412.361,41729.0,24950.0
1783118413.363,41729.0,24950.0
1783118414.287,41729.0,24950.0
1783118415.612,41729.0,24950.0
1783118416.594,41729.0,24950.0
1783118417.530,41729.0,24950.0
1783118418.814,41729.0,24950.0
1783118419.782,41729.0,24950.0
1783118420.744,41729.0,24950.0
1783118421.712,41729.0,24950.0
1783118422.979,41729.0,24950.0
1783118424.218,41729.0,24950.0
1783118425.132,41729.0,24950.0
1783118426.072,41729.0,24950.0
1783118427.321,41729.0,24950.0
1783118428.580,41729.0,24950.0
1783118429.539,41729.0,24950.0
1783118430.810,41729.0,24950.0
1783118431.738,41729.0,24950.0
1783118433.023,41729.0,24950.0
1783118434.319,41729.0,24950.0
1783118435.258,41729.0,24950.0
1783118436.488,41729.0,24950.0
1783118437.418,41923.0,24460.0
1783118438.684,41923.0,24460.0
1783118439.620,41923.0,24460.0
1783118440.830,41923.0,24460.0
1783118441.777,41923.0,24460.0
1783118442.760,41923.0,24460.0
1783118443.992,41923.0,24460.0
1783118444.943,41923.0,24460.0
1783118445.877,41923.0,24460.0
1783118447.216,41923.0,24460.0
1783118448.438,41923.0,24460.0
1783118449.356,41923.0,24460.0
1783118450.301,41923.0,24460.0
1783118451.522,41923.0,24460.0
1783118452.753,41923.0,24460.0
1783118453.685,41923.0,24460.0
1783118454.909,41923.0,24460.0
1783118456.156,41923.0,24460.0
1783118457.079,41923.0,24460.0
1783118458.022,41923.0,24460.0
1783118459.292,41923.0,24460.0
1783118460.204,41923.0,24460.0
1783118461.413,41923.0,24460.0
1783118462.353,41923.0,24460.0
1783118463.306,41923.0,24460.0
1783118464.266,41923.0,24460.0
1783118465.602,41923.0,24460.0
1783118466.590,41923.0,24460.0
1783118467.912,41923.0,24460.0
1783118469.151,41923.0,24460.0
1783118470.098,41923.0,24460.0
1783118471.319,41923.0,24460.0
1783118472.260,41923.0,24460.0
1783118473.480,41923.0,24460.0
1783118474.430,41923.0,24460.0
1783118475.654,41923.0,24460.0
1783118476.583,41923.0,24460.0
1783118477.524,41923.0,24460.0
1783118478.779,41923.0,24460.0
1783118479.716,41923.0,24460.0
1783118480.668,41923.0,24460.0
1783118481.964,42260.0,23960.0
1783118482.900,42260.0,23960.0
1783118484.132,42260.0,23960.0
1783118485.364,42260.0,23960.0
1783118486.298,42260.0,23960.0
1783118487.242,42260.0,23960.0
1783118488.501,42260.0,23960.0
1783118489.443,42260.0,23960.0
1783118490.417,42260.0,23960.0
1783118491.606,42260.0,23960.0
1783118492.558,42260.0,23960.0
1783118493.783,42260.0,23960.0
1783118494.732,42260.0,23960.0
1783118495.958,42260.0,23960.0
1783118496.899,42260.0,23960.0
1783118497.848,42260.0,23960.0
1783118499.075,42260.0,23960.0
1783118500.017,42260.0,23960.0
1783118501.280,42260.0,23960.0
1783118502.194,42260.0,23960.0
1783118503.429,42260.0,23960.0
1783118504.671,42260.0,23960.0
1783118505.596,42260.0,23960.0
1783118506.554,41598.0,23680.0
1783118507.816,41598.0,23680.0
1783118509.034,41598.0,23680.0
1783118509.977,41598.0,23680.0
1783118511.202,41598.0,23680.0
1783118512.137,41598.0,23680.0
1783118513.453,41598.0,23680.0
1783118514.382,41598.0,23680.0
1783118515.678,41598.0,23680.0
1783118516.619,41598.0,23680.0
1783118517.878,41598.0,23680.0
1783118518.816,41598.0,23680.0
1783118520.111,41598.0,23680.0
1783118521.054,41598.0,23680.0
1783118522.298,41598.0,23680.0
1783118523.240,41598.0,23680.0
1783118524.538,41854.0,23470.0
1783118525.488,41854.0,23470.0
1783118526.791,41854.0,23470.0
1783118527.760,41854.0,23470.0
1783118528.689,41854.0,23470.0
1783118529.890,41854.0,23470.0
1783118530.846,41854.0,23470.0
1783118532.161,41854.0,23470.0
1783118533.092,41854.0,23470.0
1783118534.341,41854.0,23470.0
1783118535.591,41854.0,23470.0
1783118536.553,41854.0,23470.0
1783118537.547,41854.0,23470.0
1783118538.792,41854.0,23470.0
1783118539.728,41854.0,23470.0
1783118540.663,41854.0,23470.0
1783118541.860,41854.0,23470.0
1783118542.795,41854.0,23470.0
1783118544.003,41854.0,23470.0
1783118544.944,41854.0,23470.0
1783118545.885,41854.0,23470.0
1783118547.192,41854.0,23470.0
1783118548.131,41854.0,23470.0
1783118549.452,41854.0,23470.0
1783118550.390,41854.0,23470.0
1783118551.641,41854.0,23470.0
1783118552.567,41854.0,23470.0
1783118553.789,41854.0,23470.0
1783118554.720,41854.0,23470.0
1783118555.668,41854.0,23470.0
1783118556.616,41854.0,23470.0
1783118557.583,41854.0,23470.0
1783118558.854,41854.0,23470.0
1783118560.059,41854.0,23470.0
1783118561.017,41854.0,23470.0
1783118561.955,41854.0,23470.0
1783118563.206,41854.0,23470.0
1783118564.159,41854.0,23470.0
1783118565.426,41854.0,23470.0
1783118566.367,41854.0,23470.0
1783118567.797,41854.0,23470.0
1783118568.831,41854.0,23470.0
1783118570.256,41163.0,22970.0
1783118571.208,41163.0,22970.0
1783118572.426,41163.0,22970.0
1783118573.381,41163.0,22970.0
1783118574.630,41163.0,22970.0
1783118575.575,41163.0,22970.0
1783118576.897,41163.0,22970.0
1783118577.825,41163.0,22970.0
1783118579.038,41163.0,22970.0
1783118579.974,41163.0,22970.0
1783118581.238,41163.0,22970.0
1783118582.212,41163.0,22970.0
1783118583.488,41163.0,22970.0
1783118584.434,41163.0,22970.0
1783118585.642,41163.0,22970.0
1783118586.582,41163.0,22970.0
1783118587.855,41163.0,22970.0
1783118588.794,41163.0,22970.0
1783118590.071,41163.0,22970.0
1783118591.026,41163.0,22970.0
1783118592.028,41163.0,22970.0
1783118593.273,41163.0,22970.0
1783118594.209,41163.0,22970.0
1783118595.177,41163.0,22970.0
1783118596.453,41163.0,22970.0
1783118597.571,41163.0,22970.0
1783118598.528,41163.0,22970.0
1783118599.868,41163.0,22970.0
1783118600.808,41163.0,22970.0
1783118602.064,41163.0,22970.0
1783118603.008,41163.0,22970.0
1783118604.293,41163.0,22970.0
1783118605.246,41163.0,22970.0
1783118606.529,41163.0,22970.0
1783118607.470,41163.0,22970.0
1783118608.742,41163.0,22970.0
1783118609.697,41163.0,22970.0
1783118610.939,41163.0,22970.0
1783118611.880,41163.0,22970.0
1783118613.171,41163.0,22970.0
1783118614.132,40389.0,22480.0
1783118615.099,40389.0,22480.0
1783118616.354,40389.0,22480.0
1783118617.338,40389.0,22480.0
1783118618.581,40389.0,22480.0
1783118619.572,40389.0,22480.0
1783118620.832,40389.0,22480.0
1783118621.830,40389.0,22480.0
1783118622.801,40389.0,22480.0
1783118623.838,40389.0,22480.0
1783118625.153,40389.0,22480.0
1783118626.144,40389.0,22480.0
1783118627.440,40433.0,22350.0
1783118628.431,40433.0,22350.0
1783118629.721,40433.0,22350.0
1783118630.753,40433.0,22350.0
1783118631.704,40433.0,22350.0
1783118632.991,40433.0,22350.0
1783118633.959,40433.0,22350.0
1783118634.941,40433.0,22350.0
1783118636.224,40433.0,22350.0
1783118637.162,40433.0,22350.0
1783118638.422,40433.0,22350.0
1783118639.361,40433.0,22350.0
1783118640.603,40433.0,22350.0
1783118641.550,40433.0,22350.0
1783118642.829,40433.0,22350.0
1783118643.801,40433.0,22350.0
1783118644.784,40433.0,22350.0
1783118646.167,40433.0,22350.0
1783118647.608,40433.0,22350.0
1783118649.170,40433.0,22350.0
1783118650.194,40433.0,22350.0
1783118651.584,40433.0,22350.0
1783118652.839,40433.0,22350.0
1783118653.876,40433.0,22350.0
1783118655.111,40433.0,22350.0
1783118656.069,40433.0,22350.0
1783118657.329,40433.0,22350.0
1783118658.369,40433.0,22350.0
1783118659.330,40394.0,21990.0
1783118660.745,40394.0,21990.0
1783118661.732,40394.0,21990.0
1783118663.063,40394.0,21990.0
1783118664.101,40394.0,21990.0
1783118665.125,40394.0,21990.0
1783118666.184,40394.0,21990.0
1783118667.191,40394.0,21990.0
1783118668.557,40394.0,21990.0
1783118669.539,40394.0,21990.0
1783118670.838,40394.0,21990.0
1783118671.830,40394.0,21990.0
1783118672.818,40394.0,21990.0
1783118674.333,40394.0,21990.0
1783118675.316,40394.0,21990.0
1783118676.803,40394.0,21990.0
1783118677.784,40394.0,21990.0
1783118679.171,40394.0,21990.0
1783118680.155,40394.0,21990.0
1783118681.652,40394.0,21990.0
1783118682.943,40394.0,21990.0
1783118684.245,40394.0,21990.0
1783118685.794,40394.0,21990.0
1783118687.123,40394.0,21990.0
1783118688.217,40394.0,21990.0
1783118689.253,40394.0,21990.0
1783118690.607,40394.0,21990.0
1783118691.667,40394.0,21990.0
1783118692.651,40394.0,21990.0
1783118693.909,40394.0,21990.0
1783118695.022,40394.0,21990.0
1783118695.973,40394.0,21990.0
1783118697.383,40394.0,21990.0
1783118698.326,40394.0,21990.0
1783118699.926,40394.0,21990.0
1783118701.099,40394.0,21990.0
1783118702.054,40394.0,21990.0
1783118703.486,40394.0,21990.0
1783118704.477,40394.0,21990.0
1783118705.458,40394.0,21990.0
1783118706.547,40394.0,21990.0
1783118707.548,40394.0,21990.0
1783118709.015,37604.0,21490.0
1783118710.371,37604.0,21490.0
1783118711.772,37604.0,21490.0
1783118713.070,37604.0,21490.0
1783118714.050,37604.0,21490.0
1783118715.037,37604.0,21490.0
1783118716.370,37604.0,21490.0
1783118717.321,37604.0,21490.0
1783118719.070,37604.0,21490.0
1783118720.135,37604.0,21490.0
1783118721.160,37604.0,21490.0
1783118722.658,37604.0,21490.0
1783118723.713,37604.0,21490.0
1783118724.886,37604.0,21490.0
1783118725.914,37604.0,21490.0
1783118727.037,37604.0,21490.0
1783118728.034,37604.0,21490.0
1783118729.384,37604.0,21490.0
1783118730.730,37604.0,21490.0
1783118732.046,37604.0,21490.0
1783118733.439,37604.0,21490.0
1783118734.428,37604.0,21490.0
1783118735.422,37604.0,21490.0
1783118736.789,37604.0,21490.0
1783118737.768,37604.0,21490.0
1783118738.744,37604.0,21490.0
1783118739.708,37604.0,21490.0
1783118741.215,37604.0,21490.0
1783118742.167,37604.0,21490.0
1783118743.242,37604.0,21490.0
1783118744.228,37604.0,21490.0
1783118745.340,37604.0,21490.0
1783118746.335,36091.0,21120.0
1783118747.835,36091.0,21120.0
1783118748.877,36091.0,21120.0
1783118749.960,36091.0,21120.0
1783118750.948,36091.0,21120.0
1783118752.304,36091.0,21120.0
1783118753.334,36091.0,21120.0
1783118754.338,36091.0,21120.0
1783118755.398,36091.0,21120.0
1783118756.382,36091.0,21120.0
1783118757.785,36091.0,21120.0
1783118758.739,35854.0,20990.0
1783118760.138,35854.0,20990.0
1783118761.101,35854.0,20990.0
1783118762.473,35854.0,20990.0
1783118763.479,35854.0,20990.0
1783118764.524,35854.0,20990.0
1783118765.520,35854.0,20990.0
1783118766.965,35854.0,20990.0
1783118767.982,35854.0,20990.0
1783118769.103,35854.0,20990.0
1783118770.103,35854.0,20990.0
1783118771.479,35854.0,20990.0
1783118772.514,35854.0,20990.0
1783118773.635,35854.0,20990.0
1783118774.632,35854.0,20990.0
1783118776.052,35854.0,20990.0
1783118777.071,35854.0,20990.0
1783118778.384,35854.0,20990.0
1783118779.367,35854.0,20990.0
1783118780.448,35854.0,20990.0
1783118781.393,35854.0,20990.0
1783118782.794,35854.0,20990.0
1783118783.758,35854.0,20990.0
1783118785.091,35854.0,20990.0
1783118786.040,35854.0,20990.0
1783118787.380,35854.0,20990.0
1783118788.399,35854.0,20990.0
1783118789.466,35854.0,20990.0
1783118790.441,35854.0,20990.0
1783118791.878,35854.0,20990.0
1783118792.862,35854.0,20990.0
1783118794.320,35854.0,20990.0
1783118795.354,35854.0,20990.0
1783118796.721,35854.0,20990.0
1783118797.771,35854.0,20990.0
1783118798.908,35854.0,20990.0
1783118799.946,35854.0,20990.0
1783118801.073,35854.0,20990.0
1783118802.058,35854.0,20990.0
1783118803.397,35854.0,20990.0
1783118804.336,35854.0,20990.0
1783118805.398,35854.0,20990.0
1783118806.776,35854.0,20990.0
1783118807.913,35854.0,20990.0
1783118808.905,36778.0,20500.0
1783118810.319,36778.0,20500.0
1783118811.305,36778.0,20500.0
1783118812.694,36778.0,20500.0
1783118813.743,36778.0,20500.0
1783118814.880,36778.0,20500.0
1783118815.861,36778.0,20500.0
1783118817.278,36778.0,20500.0
1783118818.308,36778.0,20500.0
1783118819.405,36778.0,20500.0
1783118820.400,36778.0,20500.0
1783118821.812,36778.0,20500.0
1783118822.764,36778.0,20500.0
1783118824.102,36778.0,20500.0
1783118825.049,36778.0,20500.0
1783118826.047,36778.0,20500.0
1783118827.291,36778.0,20500.0
1783118828.666,36778.0,20500.0
1783118829.661,36778.0,20500.0
1783118830.780,36778.0,20500.0
1783118831.760,36778.0,20500.0
1783118833.209,36778.0,20500.0
1783118834.194,36778.0,20500.0
1783118835.302,36778.0,20500.0
1783118836.286,36778.0,20500.0
1783118837.635,36778.0,20500.0
1783118839.033,36778.0,20500.0
1783118840.435,36778.0,20500.0
1783118841.477,36778.0,20500.0
1783118842.860,36778.0,20500.0
1783118843.890,36778.0,20500.0
1783118844.950,36778.0,20500.0
1783118845.982,36778.0,20500.0
1783118847.108,36778.0,20500.0
1783118848.091,36778.0,20500.0
1783118849.490,36778.0,20500.0
1783118850.529,36778.0,20500.0
1783118851.633,36778.0,20500.0
1783118852.615,36778.0,20500.0
1783118854.025,36778.0,20500.0
1783118855.038,36778.0,20500.0
1783118856.178,36778.0,20500.0
1783118857.219,36778.0,20500.0
1783118858.269,36778.0,20500.0
1783118859.312,34365.0,20010.0
1783118860.327,34365.0,20010.0
1783118861.363,34365.0,20010.0
1783118862.395,34365.0,20010.0
1783118863.480,34365.0,20010.0
1783118864.548,34365.0,20010.0
1783118865.682,34365.0,20010.0
1783118866.722,34282.0,19940.0
1783118867.830,34282.0,19940.0
1783118868.881,34282.0,19940.0
1783118869.911,34282.0,19940.0
1783118870.931,34282.0,19940.0
1783118871.962,34282.0,19940.0
1783118872.983,34282.0,19940.0
1783118874.338,34282.0,19940.0
1783118875.718,34282.0,19940.0
1783118877.193,34282.0,19940.0
1783118878.359,34282.0,19940.0
1783118879.486,34282.0,19940.0
1783118880.503,34282.0,19940.0
1783118881.505,34282.0,19940.0
1783118882.518,34282.0,19940.0
1783118883.500,34282.0,19940.0
1783118884.510,34282.0,19940.0
1783118885.937,34282.0,19940.0
1783118886.974,34282.0,19940.0
1783118887.973,34282.0,19940.0
1783118889.030,34282.0,19940.0
1783118890.009,34282.0,19940.0
1783118891.397,34282.0,19940.0
1783118892.377,34282.0,19940.0
1783118893.439,34282.0,19940.0
1783118894.482,34282.0,19940.0
1783118895.543,34282.0,19940.0
1783118896.578,34282.0,19940.0
1783118897.587,34282.0,19940.0
1783118898.607,34282.0,19940.0
1783118899.616,34282.0,19940.0
1783118900.621,34282.0,19940.0
1783118901.953,34282.0,19940.0
1783118903.367,34282.0,19940.0
1783118904.404,34282.0,19940.0
1783118905.414,34282.0,19940.0
1783118906.390,34282.0,19940.0
1783118907.861,34282.0,19940.0
1783118908.823,34282.0,19940.0
1783118910.210,34282.0,19940.0
1783118911.194,34282.0,19940.0
1783118912.604,34053.0,19510.0
1783118913.592,34053.0,19510.0
1783118914.960,34053.0,19510.0
1783118916.027,34053.0,19510.0
1783118917.043,34053.0,19510.0
1783118918.012,34053.0,19510.0
1783118919.421,34053.0,19510.0
1783118920.385,34053.0,19510.0
1783118921.448,34053.0,19510.0
1783118922.423,34053.0,19510.0
1783118923.830,34053.0,19510.0
1783118924.809,34053.0,19510.0
1783118925.833,34053.0,19510.0
1783118926.834,34053.0,19510.0
1783118927.971,34053.0,19510.0
1783118928.967,34053.0,19510.0
1783118929.948,34053.0,19510.0
1783118930.989,34053.0,19510.0
1783118932.318,34053.0,19510.0
1783118933.716,34053.0,19510.0
1783118935.218,34053.0,19510.0
1783118936.198,34053.0,19510.0
1783118937.616,34053.0,19510.0
1783118938.602,34053.0,19510.0
1783118940.050,34053.0,19510.0
1783118941.025,34053.0,19510.0
1783118942.019,34053.0,19510.0
1783118943.015,34053.0,19510.0
1783118944.484,34053.0,19510.0
1783118945.816,34053.0,19510.0
1783118947.253,34053.0,19510.0
1783118948.217,34053.0,19510.0
1783118949.669,34053.0,19510.0
1783118950.653,34053.0,19510.0
1783118952.161,34053.0,19510.0
1783118953.262,34053.0,19510.0
1783118954.699,34053.0,19510.0
1783118956.109,34053.0,19510.0
1783118957.160,34053.0,19510.0
