device,config,model,query_id,dataset,warmup,ttft_ms,e2e_ms,t_retrieval_ms,t_prefill_ms,t_decode_ms,n_tokens,peak_rss_mb,t_query_start,t_query_end,energy_gross_j,energy_idle_subtracted_j,answer_text,retrieved_ids,is_mock,em,f1,faithfulness,accuracy_harmonic
laptop,C2,gemma-2-2b-it,squad-96,squad,0,2036.901,2216.832,6.326,2030.575,37.8428,4,9657.2,1783118956.519673,1783118958.736666,75.4953,13.1299,Coldplay,wiki-4|wiki-0|wiki-3826|wiki-8930|wiki-3,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,squad-97,squad,0,2099.667,2638.328,7.121,2092.546,42.2665,12,9662.7,1783118959.018118,1783118961.6565897,89.8479,15.6261,The context does not contain the answer.,wiki-4301|wiki-11534|wiki-9362|wiki-4|wiki-6965,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,squad-98,squad,0,1757.585,1937.103,5.908,1751.677,34.9935,4,9644.2,1783118961.9128695,1783118963.8501425,65.9985,11.5019,CBS,wiki-4|wiki-10387|wiki-3830|wiki-5053|wiki-3833,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,squad-99,squad,0,1800.482,1971.653,6.118,1794.364,39.955,4,9644.4,1783118964.110056,1783118966.0818744,68.1773,12.7089,Coldplay,wiki-4|wiki-0|wiki-3|wiki-3833|wiki-3830,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-0,hotpotqa,0,1876.8,2048.779,6.504,1870.296,34.7345,4,9644.4,1783118966.336021,1783118968.3849664,70.9673,13.3292,American,wiki-6|wiki-10|wiki-5|wiki-11|wiki-13,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-1,hotpotqa,0,1756.542,2154.219,8.578,1747.964,40.2252,9,9629.2,1783118968.6262686,1783118970.7806318,74.6185,14.015,You don't know.,wiki-22|wiki-6796|wiki-21|wiki-10964|wiki-2020,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-2,hotpotqa,0,1859.985,2124.542,10.045,1849.94,37.3733,6,9605.6,1783118971.0300143,1783118973.1547017,73.5907,13.8219,Animorphs,wiki-40|wiki-5545|wiki-30|wiki-37|wiki-3974,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-3,hotpotqa,0,2200.164,2412.743,35.048,2165.116,37.5374,5,9612.1,1783118973.4035244,1783118975.816443,83.5738,15.697,No.,wiki-50|wiki-49|wiki-42|wiki-53|wiki-46,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-4,hotpotqa,0,1887.937,2290.649,10.061,1877.876,41.004,9,9610.8,1783118976.077746,1783118978.3685293,79.3436,14.9025,You don't know.,wiki-66|wiki-4276|wiki-2292|wiki-65|wiki-6751,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-5,hotpotqa,0,2246.626,2483.666,7.681,2238.945,40.9084,5,9610.5,1783118978.6352398,1783118981.119082,86.0304,16.1584,YG Entertainment,wiki-70|wiki-72|wiki-71|wiki-73|wiki-75,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-6,hotpotqa,0,2112.146,2495.307,7.971,2104.175,43.5304,8,9603.9,1783118981.3713138,1783118983.8668036,86.4338,16.2342,Eenasul Fateh,wiki-85|wiki-6171|wiki-6005|wiki-90|wiki-8119,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-7,hotpotqa,0,2233.778,2715.3,8.282,2225.496,49.1237,9,9591.7,1783118984.175558,1783118986.8910146,92.8412,16.4537,You don't know.,wiki-120|wiki-119|wiki-239|wiki-121|wiki-233,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-8,hotpotqa,0,2011.153,2311.159,5.96,2005.193,43.5803,6,9586.5,1783118987.1916933,1783118989.502992,77.0125,11.9943,Terry Richardson.,wiki-125|wiki-122|wiki-134|wiki-126|wiki-355,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-9,hotpotqa,0,1923.773,2137.522,7.173,1916.6,37.132,5,9587.5,1783118989.761254,1783118991.898922,71.2271,11.0932,Yes.,wiki-144|wiki-141|wiki-147|wiki-11482|wiki-8953,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-10,hotpotqa,0,1922.192,2513.699,9.985,1912.207,47.1501,12,9578.8,1783118992.1588762,1783118994.672729,83.7616,13.0454,Kansas Song (We’re From Kansas),wiki-157|wiki-165|wiki-149|wiki-3104|wiki-153,0,0,0.5,1.0,0.6667
laptop,C2,gemma-2-2b-it,hotpot-11,hotpotqa,0,2285.229,2545.274,7.84,2277.389,38.4332,6,9567.3,1783118994.9473786,1783118997.4928071,84.8137,13.2092,David Weissman,wiki-177|wiki-171|wiki-3693|wiki-2292|wiki-3598,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-12,hotpotqa,0,2155.544,2631.771,10.064,2145.48,49.3979,9,9563.4,1783118997.7932465,1783119000.425175,87.6959,13.6581,You don't know.,wiki-185|wiki-178|wiki-189|wiki-188|wiki-179,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-13,hotpotqa,0,2207.174,2525.304,14.596,2192.578,58.0708,5,9550.4,1783119000.8075314,1783119003.3329897,84.1483,13.1056,Yes.,wiki-195|wiki-194|wiki-2815|wiki-8586|wiki-10206,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-14,hotpotqa,0,2279.655,2990.201,7.422,2272.233,62.0901,11,9545.2,1783119003.700887,1783119006.6912484,99.6388,15.5182,This document does not contain the answer.,wiki-205|wiki-212|wiki-211|wiki-206|wiki-334,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-15,hotpotqa,0,2229.18,2625.652,13.086,2216.094,41.0004,9,9535.1,1783119006.9872017,1783119009.6130176,87.4922,13.6264,"9,984",wiki-215|wiki-226|wiki-9323|wiki-1321|wiki-7675,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-16,hotpotqa,0,1880.619,2142.077,8.809,1871.81,38.8282,6,9529.8,1783119009.8738024,1783119012.0160172,71.3786,11.1168,ECAC Hockey,wiki-232|wiki-233|wiki-239|wiki-231|wiki-227,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-17,hotpotqa,0,2039.619,2241.378,28.452,2011.167,36.3052,5,9531.8,1783119012.273026,1783119014.5145636,74.688,11.6322,Yes.,wiki-244|wiki-246|wiki-251|wiki-245|wiki-11275,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-18,hotpotqa,0,1818.589,2040.382,9.188,1809.401,37.7156,5,9517.5,1783119014.7750063,1783119016.815551,67.991,10.5892,Nixon administration,wiki-264|wiki-5780|wiki-5779|wiki-595|wiki-5773,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-19,hotpotqa,0,2165.607,2525.011,6.775,2158.832,47.4147,7,9514.9,1783119017.0813901,1783119019.6065657,84.2357,13.201,Robert Erskine Childers,wiki-268|wiki-273|wiki-272|wiki-275|wiki-270,0,0,0.8571,1.0,0.9231
laptop,C2,gemma-2-2b-it,hotpot-20,hotpotqa,0,2208.364,2497.558,9.103,2199.261,43.9337,6,9519.3,1783119019.874809,1783119022.3725243,83.4087,13.1465,Sergio Pérez,wiki-282|wiki-287|wiki-10504|wiki-10500|wiki-10499,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-21,hotpotqa,0,1877.796,2223.631,8.427,1869.369,45.467,7,9514.0,1783119022.6316636,1783119024.855444,74.2609,11.7046,Dr. Robotnik,wiki-301|wiki-296|wiki-3178|wiki-18|wiki-328,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-22,hotpotqa,0,1692.336,2490.563,8.21,1684.126,47.9724,16,9507.2,1783119025.1185231,1783119027.6092362,83.1749,13.1096,The Front Row media program on the iSight iMac G5.,wiki-307|wiki-309|wiki-320|wiki-304|wiki-305,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-23,hotpotqa,0,2004.03,2289.51,31.512,1972.518,37.808,7,9502.0,1783119027.863515,1783119030.153177,76.461,12.0514,Badly Drawn Boy,wiki-328|wiki-329|wiki-321|wiki-330|wiki-324,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-24,hotpotqa,0,1901.829,2405.819,8.001,1893.828,43.0275,11,9498.1,1783119030.4242296,1783119032.830202,80.345,12.6636,IFFHS World's Best Goalkeeper,wiki-341|wiki-334|wiki-338|wiki-339|wiki-6351,0,0,0.8889,1.0,0.9412
laptop,C2,gemma-2-2b-it,hotpot-25,hotpotqa,0,2000.501,2634.328,7.448,1993.053,43.4545,14,9502.3,1783119033.0856402,1783119035.720124,87.976,13.8663,Lee Hazlewood died in 2007.,wiki-353|wiki-344|wiki-351|wiki-352|wiki-354,0,0,0.5,0.6,0.5455
laptop,C2,gemma-2-2b-it,hotpot-26,hotpotqa,0,2040.009,2443.091,11.619,2028.39,41.1626,9,9480.8,1783119035.9786568,1783119038.4219308,81.5907,12.8599,You don't know.,wiki-358|wiki-363|wiki-365|wiki-368|wiki-356,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-27,hotpotqa,0,1824.642,2034.676,28.096,1796.546,37.5022,5,9480.4,1783119038.6827905,1783119040.7176132,67.9509,10.7101,Yes.,wiki-375|wiki-2032|wiki-11913|wiki-4444|wiki-373,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-28,hotpotqa,0,1673.811,1889.036,7.697,1666.114,37.777,5,9466.6,1783119040.9808323,1783119042.870016,63.0874,9.9435,Yes.,wiki-384|wiki-381|wiki-386|wiki-387|wiki-388,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-29,hotpotqa,0,1993.258,2334.987,8.879,1984.379,45.0734,7,9465.5,1783119043.1254463,1783119045.4605765,77.9793,12.2907,Arena of Khazan,wiki-390|wiki-394|wiki-401|wiki-402|wiki-9626,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-30,hotpotqa,0,2108.519,2733.214,7.334,2101.185,45.5171,13,9448.8,1783119045.704432,1783119048.437787,91.2777,14.3867,"March 14, 2000",wiki-414|wiki-404|wiki-408|wiki-10539|wiki-405,0,0,0.5,1.0,0.6667
laptop,C2,gemma-2-2b-it,hotpot-31,hotpotqa,0,1995.525,2207.675,7.281,1988.244,36.8316,5,9450.6,1783119048.6821508,1783119050.8899655,73.7278,11.6206,Japan.,wiki-416|wiki-425|wiki-418|wiki-420|wiki-415,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-32,hotpotqa,0,2046.981,2562.933,6.63,2040.351,48.3224,10,9443.5,1783119051.157366,1783119053.72046,85.592,13.4906,Charles Nungesser and François Coli,wiki-437|wiki-426|wiki-430|wiki-427|wiki-429,0,0,0.2857,1.0,0.4444
laptop,C2,gemma-2-2b-it,hotpot-33,hotpotqa,0,2064.4,2284.683,34.34,2030.06,38.7376,5,9431.6,1783119053.9977167,1783119056.2825801,76.3007,12.0262,No.,wiki-452|wiki-450|wiki-438|wiki-440|wiki-3418,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-34,hotpotqa,0,1792.851,2053.069,7.51,1785.341,38.2123,6,9427.7,1783119056.5631733,1783119058.6163943,68.5653,10.8069,Screaming Trees,wiki-455|wiki-464|wiki-457|wiki-465|wiki-9297,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-35,hotpotqa,0,1938.921,2341.56,8.338,1930.583,41.4963,9,9414.3,1783119058.8696647,1783119061.21138,78.1992,12.3254,October 1922,wiki-478|wiki-477|wiki-482|wiki-468|wiki-476,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-36,hotpotqa,0,1821.117,2201.407,7.791,1813.326,43.888,8,9405.9,1783119061.4876387,1783119063.689189,73.5186,11.5876,2000,wiki-495|wiki-491|wiki-493|wiki-485|wiki-484,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-37,hotpotqa,0,1757.405,2036.264,27.163,1730.242,42.6427,6,9397.0,1783119063.9506147,1783119065.9870327,68.0041,10.7185,World War I,wiki-496|wiki-499|wiki-503|wiki-502|wiki-497,0,0,0.6667,1.0,0.8
laptop,C2,gemma-2-2b-it,hotpot-38,hotpotqa,0,1790.847,2024.796,7.926,1782.921,41.7818,5,9398.9,1783119066.2408056,1783119068.2657602,67.6213,10.6581,No.,wiki-512|wiki-511|wiki-520|wiki-11219|wiki-517,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-39,hotpotqa,0,1784.723,2047.563,32.04,1752.683,40.8737,6,9407.0,1783119068.527239,1783119070.574966,68.3818,10.778,New York City,wiki-533|wiki-535|wiki-4607|wiki-4613|wiki-165,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-40,hotpotqa,0,1638.554,1851.296,7.906,1630.648,36.7342,5,9407.1,1783119070.820858,1783119072.6723115,61.8274,9.7449,Scotch Collie,wiki-548|wiki-539|wiki-549|wiki-541|wiki-546,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-41,hotpotqa,0,1711.652,2013.409,12.821,1698.831,40.1776,7,9405.6,1783119072.9423034,1783119074.9558637,66.8638,10.2211,"Mumbai, Maharashtra.",wiki-555|wiki-552|wiki-557|wiki-2613|wiki-2608,0,0,0.6667,1.0,0.8
laptop,C2,gemma-2-2b-it,hotpot-42,hotpotqa,0,2014.264,2475.676,8.988,2005.276,47.8313,9,9381.0,1783119075.2185516,1783119077.6943831,81.7396,12.093,You don't know.,wiki-575|wiki-567|wiki-574|wiki-5037|wiki-6878,0,0,0.0,0.75,0.0
laptop,C2,gemma-2-2b-it,hotpot-43,hotpotqa,0,2056.63,2336.034,24.045,2032.585,42.4952,6,9371.4,1783119077.9402933,1783119080.2764864,77.1294,11.4109,Ethiopian sovereignty.,wiki-589|wiki-585|wiki-591|wiki-577|wiki-590,0,0,0.6667,1.0,0.8
laptop,C2,gemma-2-2b-it,hotpot-44,hotpotqa,0,1912.875,2160.293,8.436,1904.439,43.031,5,9356.8,1783119080.5754743,1783119082.7359169,71.327,10.5525,Nelson Rockefeller,wiki-612|wiki-593|wiki-255|wiki-604|wiki-592,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-45,hotpotqa,0,2002.708,2208.275,33.117,1969.591,36.4116,5,9349.9,1783119082.9820116,1783119085.1904263,72.9108,10.7868,Fenton Barns,wiki-623|wiki-619|wiki-618|wiki-624|wiki-616,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-46,hotpotqa,0,2063.013,2288.809,9.176,2053.837,38.5982,5,9331.3,1783119085.4429128,1783119087.73189,75.5706,11.1803,Phil Spector,wiki-632|wiki-11810|wiki-8892|wiki-9708|wiki-6969,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-47,hotpotqa,0,2301.418,2647.468,6.649,2294.769,38.8616,8,9308.5,1783119087.9920254,1783119090.6396563,87.4115,12.9321,Don't know.,wiki-658|wiki-648|wiki-651|wiki-657|wiki-647,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-48,hotpotqa,0,1661.197,1877.763,6.917,1654.28,37.1942,5,9320.8,1783119090.8981192,1783119092.7760372,61.9995,9.1725,Yes.,wiki-672|wiki-666|wiki-673|wiki-664|wiki-667,0,1,1.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-49,hotpotqa,0,1702.625,1950.528,40.028,1662.597,37.3268,6,9304.3,1783119093.0271275,1783119094.977795,64.4013,9.5278,English Electric Canberra,wiki-678|wiki-677|wiki-676|wiki-685|wiki-7744,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-50,hotpotqa,0,2018.278,2620.933,12.739,2005.539,44.2445,13,9286.7,1783119095.25425,1783119097.875339,86.5353,12.8024,"2014, Pac-12",wiki-698|wiki-694|wiki-695|wiki-2844|wiki-696,0,0,0.2857,1.0,0.4444
laptop,C2,gemma-2-2b-it,hotpot-51,hotpotqa,0,2048.905,2464.715,15.536,2033.369,43.2302,9,9276.1,1783119098.1689708,1783119100.6338391,81.3776,12.0394,"1,462",wiki-712|wiki-707|wiki-710|wiki-705|wiki-4803,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-52,hotpotqa,0,1926.098,2197.763,7.249,1918.849,40.8422,6,9280.9,1783119100.8831012,1783119103.0810158,72.5642,10.7355,Indianapolis Motor Speedway,wiki-720|wiki-7990|wiki-718|wiki-7983|wiki-7980,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-53,hotpotqa,0,1926.408,2354.065,8.562,1917.846,44.062,9,9277.1,1783119103.3265576,1783119105.680767,77.7242,11.4989,You don't know.,wiki-11271|wiki-3487|wiki-739|wiki-730|wiki-11275,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-54,hotpotqa,0,1884.375,2423.774,7.207,1877.168,46.2569,11,9270.2,1783119105.9332554,1783119108.357177,81.5122,13.3259,This document does not contain the answer.,wiki-749|wiki-746|wiki-747|wiki-750|wiki-742,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-55,hotpotqa,0,1821.005,2009.847,10.563,1810.442,40.4002,4,9264.8,1783119108.5990963,1783119110.6090932,68.4705,11.9281,Adelaide,wiki-767|wiki-1034|wiki-8252|wiki-2554|wiki-2305,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-56,hotpotqa,0,1576.475,1771.558,6.832,1569.643,34.415,5,9256.6,1783119110.8577378,1783119112.6294367,60.3529,10.514,Drifting,wiki-776|wiki-777|wiki-775|wiki-6763|wiki-9286,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-57,hotpotqa,0,1753.564,2134.371,32.896,1720.668,40.3636,9,9256.4,1783119112.8881056,1783119115.022633,72.7127,12.6671,You don't know.,wiki-793|wiki-785|wiki-9487|wiki-3313|wiki-4212,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-58,hotpotqa,0,2118.984,2604.65,7.889,2111.095,50.9362,9,9250.0,1783119115.274251,1783119117.8790429,88.7322,15.4579,You don't know.,wiki-802|wiki-801|wiki-807|wiki-800|wiki-797,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-59,hotpotqa,0,2306.936,2526.799,8.274,2298.662,38.0918,5,9261.2,1783119118.1709113,1783119120.697872,86.0809,14.996,Yes.,wiki-810|wiki-816|wiki-818|wiki-817|wiki-811,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-60,hotpotqa,0,3702.541,4452.268,10.662,3691.879,79.6916,9,9240.1,1783119120.9896996,1783119125.4421537,151.6537,26.4035,I don't know.,wiki-822|wiki-830|wiki-819|wiki-831|wiki-832,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-61,hotpotqa,0,2335.436,2809.959,17.746,2317.69,48.4221,9,9237.3,1783119125.815655,1783119128.6257892,91.2721,12.2213,Don't know.,wiki-836|wiki-844|wiki-837|wiki-835|wiki-11878,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-62,hotpotqa,0,2217.906,2495.3,6.988,2210.918,39.0023,6,9233.6,1783119128.9118478,1783119131.407324,80.0349,9.8357,Virginia Woolf.,wiki-848|wiki-849|wiki-10957|wiki-847|wiki-856,0,0,0.8,1.0,0.8889
laptop,C2,gemma-2-2b-it,hotpot-63,hotpotqa,0,1996.45,2511.043,9.242,1987.208,47.444,10,9239.6,1783119131.7142413,1783119134.2254522,80.5396,9.8977,You don't know.,wiki-866|wiki-859|wiki-862|wiki-863|wiki-864,0,0,0.0,0.25,0.0
laptop,C2,gemma-2-2b-it,hotpot-64,hotpotqa,0,1841.913,2066.925,8.908,1833.005,38.5712,5,9228.7,1783119134.4801419,1783119136.547206,66.2949,8.1471,2,wiki-871|wiki-870|wiki-10219|wiki-872|wiki-10226,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-65,hotpotqa,0,1921.016,2156.415,7.74,1913.276,38.9704,5,9217.6,1783119136.8090155,1783119138.9655766,69.1652,8.4999,Charmed,wiki-885|wiki-883|wiki-887|wiki-11614|wiki-5878,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-66,hotpotqa,0,1961.654,2185.065,7.028,1954.626,36.6382,5,9215.6,1783119139.2239587,1783119141.4091783,70.0844,8.6128,IBF,wiki-897|wiki-906|wiki-116|wiki-905|wiki-8962,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-67,hotpotqa,0,2256.615,2676.344,10.206,2246.409,41.9777,9,9202.9,1783119141.6741989,1783119144.3506923,85.8405,10.5491,Don't know.,wiki-1754|wiki-4976|wiki-8069|wiki-918|wiki-4198,0,0,0.0,0.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-68,hotpotqa,0,2178.938,2658.342,7.336,2171.602,47.7702,9,9186.4,1783119144.6464057,1783119147.304904,85.2634,10.4782,I don't know.,wiki-933|wiki-11302|wiki-1783|wiki-10857|wiki-1774,0,0,0.0,0.25,0.0
laptop,C2,gemma-2-2b-it,hotpot-69,hotpotqa,0,1920.839,2167.214,29.89,1890.949,36.8062,6,9172.6,1783119147.5802288,1783119149.7475975,69.5118,8.5425,Carabao Cup,wiki-938|wiki-940|wiki-948|wiki-944|wiki-2673,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-70,hotpotqa,0,1782.384,2540.755,9.889,1772.495,44.6729,16,9161.2,1783119150.0160673,1783119152.5569706,81.4919,10.0147,"Tara Strong's role as Raven in ""Teen Titans""",wiki-958|wiki-953|wiki-954|wiki-957|wiki-961,0,0,0.3333,0.7778,0.4667
laptop,C2,gemma-2-2b-it,hotpot-71,hotpotqa,0,2048.948,2540.026,15.056,2033.892,41.1769,11,9150.5,1783119152.8260877,1783119155.3662765,81.4689,10.0119,"276,170",wiki-963|wiki-966|wiki-971|wiki-5381|wiki-973,0,0,0.8,1.0,0.8889
laptop,C2,gemma-2-2b-it,hotpot-72,hotpotqa,0,1928.04,2182.136,8.874,1919.166,42.4622,5,9150.6,1783119155.6274319,1783119157.809713,69.9901,8.6012,Orange.,wiki-983|wiki-977|wiki-974|wiki-3987|wiki-979,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-73,hotpotqa,0,1940.617,2249.25,29.951,1910.666,40.1439,7,9133.8,1783119158.0864904,1783119160.335888,72.1427,8.8658,Tromeo and Juliet,wiki-995|wiki-989|wiki-997|wiki-10153|wiki-3487,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-74,hotpotqa,0,1825.549,2106.076,7.344,1818.205,39.5267,6,9112.6,1783119160.590159,1783119162.696393,67.5511,8.3015,William Jefferson Clinton,wiki-1005|wiki-1007|wiki-447|wiki-2281|wiki-5780,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-75,hotpotqa,0,2002.72,2259.057,28.537,1974.183,38.642,6,9110.7,1783119162.9725533,1783119165.23176,72.4573,8.9044,John John Florence,wiki-1014|wiki-1022|wiki-1016|wiki-1020|wiki-1013,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-76,hotpotqa,0,2362.11,2582.844,7.288,2354.822,45.6882,4,9113.5,1783119165.5249004,1783119168.1078956,82.8418,10.1806,Ward,wiki-1029|wiki-1025|wiki-1779|wiki-2909|wiki-4119,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-77,hotpotqa,0,1856.471,2019.516,22.346,1834.125,33.2225,4,9106.2,1783119168.433434,1783119170.4531076,64.775,7.9603,Ais,wiki-1041|wiki-11456|wiki-8085|wiki-8077|wiki-11914,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-78,hotpotqa,0,1910.13,2085.174,6.651,1903.479,33.9035,4,9106.8,1783119170.7204413,1783119172.805771,66.8807,8.2191,British,wiki-1050|wiki-1062|wiki-1061|wiki-4783|wiki-1051,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-79,hotpotqa,0,1879.857,2255.716,37.137,1842.72,44.3967,8,9106.0,1783119173.067332,1783119175.323206,72.3504,8.8913,1865,wiki-1074|wiki-1072|wiki-1071|wiki-977|wiki-4723,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-80,hotpotqa,0,1743.625,1968.807,8.026,1735.599,37.6504,5,9106.8,1783119175.5982883,1783119177.5672464,63.1484,7.7605,Sullivan County,wiki-1084|wiki-1087|wiki-1076|wiki-1079|wiki-1083,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-81,hotpotqa,0,2374.718,2656.026,10.233,2364.485,42.5948,6,9093.7,1783119177.8489141,1783119180.5050855,85.1887,10.469,Bob Seger,wiki-1093|wiki-1099|wiki-1091|wiki-1088|wiki-4212,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-82,hotpotqa,0,2171.077,2784.895,16.188,2154.889,43.8346,13,9075.2,1783119180.7939057,1783119183.5789998,89.3316,10.9852,Requiring only men to register for the draft.,wiki-1103|wiki-1112|wiki-6332|wiki-1106|wiki-6412,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-83,hotpotqa,0,1919.47,2206.777,30.514,1888.956,43.5835,6,9064.9,1783119183.8559175,1783119186.0628471,71.6134,9.5312,Mondelez International,wiki-1130|wiki-1129|wiki-2610|wiki-4116|wiki-1123,0,0,0.8,1.0,0.8889
laptop,C2,gemma-2-2b-it,hotpot-84,hotpotqa,0,1945.746,2240.747,9.819,1935.927,42.3462,6,9060.0,1783119186.3364573,1783119188.577348,72.7864,9.7488,Monica Lewinsky,wiki-1139|wiki-1144|wiki-1138|wiki-1142|wiki-10282,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-85,hotpotqa,0,1914.122,2509.72,10.156,1903.966,46.0984,12,9047.7,1783119188.8477468,1783119191.3576174,81.5231,10.9189,"April 1, 1949",wiki-1154|wiki-1147|wiki-5924|wiki-7006|wiki-1159,0,1,1.0,1.0,1.0
laptop,C2,gemma-2-2b-it,hotpot-86,hotpotqa,0,2042.087,2400.68,7.808,2034.279,42.8315,8,9047.7,1783119191.6258657,1783119194.0266993,77.9815,10.4446,2004,wiki-1172|wiki-1164|wiki-1167|wiki-1168|wiki-1173,0,0,0.0,1.0,0.0
laptop,C2,gemma-2-2b-it,hotpot-87,hotpotqa,0,2158.812,4140.449,10.84,2147.972,49.887,39,9044.9,1783119194.346495,1783119198.4870856,134.4905,18.0132,"Teide National Park is located in Tenerife (Canary Islands, Spain). Garajonay National Park is located in La Gomera, one of the Canary Islands (Spain).",wiki-1176|wiki-1175|wiki-1180|wiki-1174|wiki-1177,0,0,0.2308,1.0,0.375
laptop,C2,gemma-2-2b-it,hotpot-88,hotpotqa,0,1992.17,2349.535,8.233,1983.937,40.5076,8,9053.3,1783119198.743468,1783119201.0931623,76.3204,10.2221,Don't know.,wiki-1189|wiki-1191|wiki-1186|wiki-1188|wiki-1187,0,0,0.0,0.0,0.0
